,dateP,Location,confirmed cases,recoved cases,death cases,,DateP
1466,76,21.0 57.0,136.31358,42.801205,0.000144468,,07-04-2020
1467,77,21.0 57.0,144.37679,45.109737,0.000144468,,08-04-2020
1468,78,21.0 57.0,152.47874,47.418266,0.005368131,,09-04-2020
1469,79,21.0 57.0,160.6067,49.72683,0.111125305,,10-04-2020
1470,80,21.0 57.0,168.83662,52.53952,0.22413135,,11-04-2020
1471,81,21.0 57.0,177.10133,55.472298,0.33548522,,12-04-2020
1472,82,21.0 57.0,184.69005,58.405136,0.443456,,13-04-2020
1473,83,21.0 57.0,192.07106,61.337868,0.5514253,,14-04-2020
1474,84,21.0 57.0,199.45201,64.87009,0.65939265,,15-04-2020
1475,85,21.0 57.0,206.833,68.50602,0.7683076,,16-04-2020
1476,86,21.0 57.0,214.21397,72.14189,0.87752306,,17-04-2020
1477,87,21.0 57.0,221.59499,75.77788,0.9867396,,18-04-2020
1478,88,21.0 57.0,228.97594,79.41382,1.0959556,,19-04-2020
1479,89,21.0 57.0,241.85405,83.04976,1.2051711,,20-04-2020
1480,90,21.0 57.0,259.72076,86.6857,1.3143853,,21-04-2020
1481,91,21.0 57.0,277.59525,90.32157,1.423604,,22-04-2020
1482,92,21.0 57.0,295.46988,93.95757,1.5328184,,23-04-2020
1483,93,21.0 57.0,313.34433,97.617615,1.6420346,,24-04-2020
1484,94,21.0 57.0,331.2189,101.28466,1.7512488,,25-04-2020
1485,95,21.0 57.0,349.09332,104.95174,1.8604662,,26-04-2020
1486,96,21.0 57.0,366.968,108.61877,1.9696815,,27-04-2020
1487,97,21.0 57.0,384.8425,112.68962,2.0788996,,28-04-2020
1488,98,21.0 57.0,402.71698,117.03138,2.1915972,,29-04-2020
1489,99,21.0 57.0,420.59155,121.37318,2.309365,,30-04-2020
1490,100,21.0 57.0,438.46603,125.71493,2.4271338,,01-05-2020
1491,101,21.0 57.0,456.34048,130.05658,2.5449064,,02-05-2020
1492,102,21.0 57.0,474.21506,134.3983,2.6626704,,03-05-2020
1493,103,21.0 57.0,492.08963,138.74,2.7804387,,04-05-2020
1494,104,21.0 57.0,509.9642,143.08163,2.898209,,05-05-2020
1495,105,21.0 57.0,527.8387,147.42334,3.0165484,,06-05-2020
1496,106,21.0 57.0,545.7132,151.76509,3.1358304,,07-05-2020
1497,107,21.0 57.0,563.58765,156.10672,3.2551107,,08-05-2020
1498,108,21.0 57.0,581.4622,160.44841,3.3743932,,09-05-2020
1499,109,21.0 57.0,599.3368,165.14311,3.4936743,,10-05-2020
1500,110,21.0 57.0,615.784,171.3355,3.6129563,,11-05-2020
1501,111,21.0 57.0,631.97424,177.762,3.7322376,,12-05-2020
1502,112,21.0 57.0,648.53906,184.18831,3.8515174,,13-05-2020
1503,113,21.0 57.0,664.6312,190.61488,3.970796,,14-05-2020
1504,114,21.0 57.0,680.2229,197.04141,4.090079,,15-05-2020
1505,115,21.0 57.0,695.7228,203.66461,4.20936,,16-05-2020
1506,116,21.0 57.0,710.6122,210.51659,4.328642,,17-05-2020
1507,117,21.0 57.0,725.63574,217.80035,4.447923,,18-05-2020
1508,60,33.0 65.0,40.166782,-0.000151262,0.000144468,,22-03-2020
1509,61,33.0 65.0,45.08983,-0.000151262,0.000144468,,23-03-2020
1510,62,33.0 65.0,50.012863,-0.000151262,0.000144468,,24-03-2020
1511,63,33.0 65.0,54.932446,-0.000151262,0.000144468,,25-03-2020
1512,64,33.0 65.0,59.806488,-0.000151262,0.000144468,,26-03-2020
1513,65,33.0 65.0,66.92691,-0.000151262,0.000144468,,27-03-2020
1514,66,33.0 65.0,75.864136,-0.000151262,0.000144468,,28-03-2020
1515,67,33.0 65.0,84.80139,-0.000151262,0.000144468,,29-03-2020
1516,68,33.0 65.0,93.73863,-0.000151262,0.000144468,,30-03-2020
1517,69,33.0 65.0,102.67587,-0.000151262,0.000144468,,31-03-2020
1518,70,33.0 65.0,111.59569,-0.000151262,0.000144468,,01-04-2020
1519,71,33.0 65.0,120.505974,-0.000151262,0.000144468,,02-04-2020
1520,72,33.0 65.0,129.41621,0.6281895,0.000144468,,03-04-2020
1521,73,33.0 65.0,138.32643,1.4133686,0.000144468,,04-04-2020
1522,74,33.0 65.0,147.2367,2.1985297,0.000144468,,05-04-2020
1523,75,33.0 65.0,156.14696,2.983708,0.000144468,,06-04-2020
1524,76,33.0 65.0,165.05722,3.7688766,0.000144468,,07-04-2020
1525,77,33.0 65.0,176.27147,4.554073,0.000144468,,08-04-2020
1526,78,33.0 65.0,194.05492,5.3392315,0.069577284,,09-04-2020
1527,79,33.0 65.0,213.67955,6.1244125,0.16331068,,10-04-2020
1528,80,33.0 65.0,233.36714,6.909588,0.26743245,,11-04-2020
1529,81,33.0 65.0,253.05467,7.6947637,0.37540302,,12-04-2020
1530,82,33.0 65.0,272.74228,8.479945,0.48337317,,13-04-2020
1531,83,33.0 65.0,292.4299,9.265099,0.59134096,,14-04-2020
1532,84,33.0 65.0,312.11746,10.050269,0.6998828,,15-04-2020
1533,85,33.0 65.0,330.97086,10.835458,0.8090998,,16-04-2020
1534,86,33.0 65.0,349.0999,11.620617,0.91831523,,17-04-2020
1535,87,33.0 65.0,367.2289,12.4058,1.0275315,,18-04-2020
1536,88,33.0 65.0,385.35794,13.190986,1.1367468,,19-04-2020
1537,89,33.0 65.0,403.48703,13.976152,1.2459626,,20-04-2020
1538,90,33.0 65.0,421.616,14.76132,1.355179,,21-04-2020
1539,91,33.0 65.0,439.74503,15.547831,1.4643928,,22-04-2020
1540,92,33.0 65.0,457.87405,16.34791,1.5736092,,23-04-2020
1541,93,33.0 65.0,476.00314,17.72176,1.682828,,24-04-2020
1542,94,33.0 65.0,494.13214,19.432789,1.7920411,,25-04-2020
1543,95,33.0 65.0,512.8958,22.22008,1.901259,,26-04-2020
1544,96,33.0 65.0,532.3363,25.152899,2.0160613,,27-04-2020
1545,97,33.0 65.0,551.77673,28.085697,2.1338305,,28-04-2020
1546,98,33.0 65.0,571.21716,31.018488,2.2515998,,29-04-2020
1547,99,33.0 65.0,590.6576,33.951298,2.3693674,,30-04-2020
1548,100,33.0 65.0,610.098,36.88408,2.487138,,01-05-2020
1549,101,33.0 65.0,629.5384,39.816895,2.6049058,,02-05-2020
1550,102,33.0 65.0,648.9788,42.749744,2.722672,,03-05-2020
1551,103,33.0 65.0,668.4193,45.682487,2.8404415,,04-05-2020
1552,104,33.0 65.0,688.1498,49.26055,2.9582107,,05-05-2020
1553,105,33.0 65.0,712.0537,52.896484,3.0759795,,06-05-2020
1554,106,33.0 65.0,736.33093,56.53241,3.1938827,,07-05-2020
1555,107,33.0 65.0,759.2484,60.16842,3.313162,,08-05-2020
1556,108,33.0 65.0,782.1657,63.80427,3.4324439,,09-05-2020
1557,109,33.0 65.0,805.0834,67.44017,3.5517256,,10-05-2020
1558,110,33.0 65.0,828.00073,71.076065,3.6710072,,11-05-2020
1559,111,33.0 65.0,850.37195,74.71203,3.790288,,12-05-2020
1560,112,33.0 65.0,870.96765,78.34794,3.9095697,,13-05-2020
1561,113,33.0 65.0,891.56335,81.98392,4.028848,,14-05-2020
1562,114,33.0 65.0,913.52295,85.61985,4.1481304,,15-05-2020
1563,115,33.0 65.0,937.5156,89.25584,4.2674117,,16-05-2020
1564,116,33.0 65.0,961.50867,92.89165,4.386692,,17-05-2020
1565,117,33.0 65.0,985.50146,96.527534,4.5059743,,18-05-2020
1566,60,26.0275 50.55,342.92984,65.37981,0.000144468,,22-03-2020
1567,61,26.0275 50.55,357.39984,67.65978,0.000144468,,23-03-2020
1568,62,26.0275 50.55,372.45938,69.939766,0.000144468,,24-03-2020
1569,63,26.0275 50.55,387.5187,72.21971,0.000144468,,25-03-2020
1570,64,26.0275 50.55,402.57825,74.499664,0.000144468,,26-03-2020
1571,65,26.0275 50.55,418.0032,77.31785,0.000144468,,27-03-2020
1572,66,26.0275 50.55,433.89642,80.73689,0.000144468,,28-03-2020
1573,67,26.0275 50.55,449.79507,84.19317,0.000144468,,29-03-2020
1574,68,26.0275 50.55,465.6937,87.64939,0.000144468,,30-03-2020
1575,69,26.0275 50.55,481.59225,91.105606,0.000144468,,31-03-2020
1576,70,26.0275 50.55,497.49094,94.56184,0.000144468,,01-04-2020
1577,71,26.0275 50.55,513.3896,98.01809,0.000144468,,02-04-2020
1578,72,26.0275 50.55,529.2882,101.47429,0.000144468,,03-04-2020
1579,73,26.0275 50.55,545.1868,104.93053,0.064518616,,04-04-2020
1580,74,26.0275 50.55,561.08545,108.65995,0.16766462,,05-04-2020
1581,75,26.0275 50.55,576.9841,112.70328,0.27646685,,06-04-2020
1582,76,26.0275 50.55,592.8827,116.746605,0.38554204,,07-04-2020
1583,77,26.0275 50.55,611.57166,120.79001,0.49351156,,08-04-2020
1584,78,26.0275 50.55,630.7977,124.83341,0.60148084,,09-04-2020
1585,79,26.0275 50.55,650.0239,128.87674,0.70944923,,10-04-2020
1586,80,26.0275 50.55,669.25,132.92015,0.8174219,,11-04-2020
1587,81,26.0275 50.55,688.47614,136.9635,0.9260557,,12-04-2020
1588,82,26.0275 50.55,707.7022,141.00694,1.0352706,,13-04-2020
1589,83,26.0275 50.55,726.9282,145.10684,1.1444877,,14-04-2020
1590,84,26.0275 50.55,746.1763,149.842,1.2537025,,15-04-2020
1591,85,26.0275 50.55,765.43604,154.94443,1.3629167,,16-04-2020
1592,86,26.0275 50.55,784.6958,160.04686,1.4721336,,17-04-2020
1593,87,26.0275 50.55,804.9259,165.14955,1.5813507,,18-04-2020
1594,88,26.0275 50.55,825.9864,170.2521,1.6905655,,19-04-2020
1595,89,26.0275 50.55,848.71204,175.3547,1.799781,,20-04-2020
1596,90,26.0275 50.55,870.16125,180.45738,1.9089981,,21-04-2020
1597,91,26.0275 50.55,891.6107,185.55994,2.018215,,22-04-2020
1598,92,26.0275 50.55,913.06006,190.94498,2.1274288,,23-04-2020
1599,93,26.0275 50.55,934.5094,196.46054,2.2366447,,24-04-2020
1600,94,26.0275 50.55,958.4744,202.44977,2.3507543,,25-04-2020
1601,95,26.0275 50.55,981.46783,208.43903,2.4685216,,26-04-2020
1602,96,26.0275 50.55,1004.8158,214.42822,2.5862896,,27-04-2020
1603,97,26.0275 50.55,1028.1642,220.9112,2.704061,,28-04-2020
1604,98,26.0275 50.55,1051.5122,227.40042,2.8218296,,29-04-2020
1605,99,26.0275 50.55,1074.8602,233.90501,2.9395974,,30-04-2020
1606,100,26.0275 50.55,1098.2084,240.41046,3.057368,,01-05-2020
1607,101,26.0275 50.55,1121.5566,246.91577,3.1766336,,02-05-2020
1608,102,26.0275 50.55,1144.9044,253.81885,3.2959075,,03-05-2020
1609,103,26.0275 50.55,1168.2526,260.74292,3.4151883,,04-05-2020
1610,104,26.0275 50.55,1191.6007,267.66702,3.5344703,,05-05-2020
1611,105,26.0275 50.55,1214.9489,275.1385,3.6537516,,06-05-2020
1612,106,26.0275 50.55,1238.297,283.0439,3.773033,,07-05-2020
1613,107,26.0275 50.55,1261.6451,290.94934,3.8923142,,08-05-2020
1614,108,26.0275 50.55,1284.9932,298.8546,4.0115957,,09-05-2020
1615,109,26.0275 50.55,1308.3412,306.7598,4.1308775,,10-05-2020
1616,110,26.0275 50.55,1331.6893,314.6652,4.250159,,11-05-2020
1617,111,26.0275 50.55,1355.0376,322.93665,4.3694406,,12-05-2020
1618,112,26.0275 50.55,1378.3857,331.2921,4.4887233,,13-05-2020
1619,113,26.0275 50.55,1401.7338,339.8812,4.608003,,14-05-2020
1620,114,26.0275 50.55,1425.0822,349.41403,4.727284,,15-05-2020
1621,115,26.0275 50.55,1448.4299,359.0123,4.8478484,,16-05-2020
1622,116,26.0275 50.55,1471.7781,369.30746,4.969789,,17-05-2020
1623,117,26.0275 50.55,1495.1262,379.8954,5.09173,,18-05-2020
1624,60,29.5 47.75,149.02309,6.255297,0.000144468,,22-03-2020
1625,61,29.5 47.75,155.68988,7.0404797,0.000144468,,23-03-2020
1626,62,29.5 47.75,163.75777,7.825654,0.000144468,,24-03-2020
1627,63,29.5 47.75,176.6234,8.610828,0.000144468,,25-03-2020
1628,64,29.5 47.75,192.19402,9.395999,0.000144468,,26-03-2020
1629,65,29.5 47.75,207.76637,10.181187,0.000144468,,27-03-2020
1630,66,29.5 47.75,223.42792,10.977664,0.000144468,,28-03-2020
1631,67,29.5 47.75,239.17635,11.777764,0.000144468,,29-03-2020
1632,68,29.5 47.75,254.92484,12.577821,0.000144468,,30-03-2020
1633,69,29.5 47.75,270.6733,13.377888,0.000144468,,31-03-2020
1634,70,29.5 47.75,285.7618,14.371062,0.000144468,,01-04-2020
1635,71,29.5 47.75,300.25046,15.991366,0.000144468,,02-04-2020
1636,72,29.5 47.75,314.7391,18.299902,0.000144468,,03-04-2020
1637,73,29.5 47.75,329.22778,20.60843,0.000144468,,04-04-2020
1638,74,29.5 47.75,343.71646,22.91701,0.000144468,,05-04-2020
1639,75,29.5 47.75,357.96802,25.225546,0.000144468,,06-04-2020
1640,76,29.5 47.75,371.05322,27.534086,0.000144468,,07-04-2020
1641,77,29.5 47.75,384.13846,29.842644,0.000144468,,08-04-2020
1642,78,29.5 47.75,397.2238,32.15116,0.000144468,,09-04-2020
1643,79,29.5 47.75,410.408,34.459732,0.10686994,,10-04-2020
1644,80,29.5 47.75,424.01932,36.768272,0.21516569,,11-04-2020
1645,81,29.5 47.75,437.6307,39.076855,0.32313496,,12-04-2020
1646,82,29.5 47.75,451.24203,41.62453,0.4311036,,13-04-2020
1647,83,29.5 47.75,464.85336,44.55725,0.5390735,,14-04-2020
1648,84,29.5 47.75,479.21072,47.490067,0.647043,,15-04-2020
1649,85,29.5 47.75,493.6293,50.42289,0.7562516,,16-04-2020
1650,86,29.5 47.75,508.04776,53.355637,0.865469,,17-04-2020
1651,87,29.5 47.75,522.46625,56.388725,0.9746842,,18-04-2020
1652,88,29.5 47.75,536.8847,60.02467,1.0838999,,19-04-2020
1653,89,29.5 47.75,551.3032,63.660587,1.1931143,,20-04-2020
1654,90,29.5 47.75,565.7217,67.29649,1.3023306,,21-04-2020
1655,91,29.5 47.75,580.14014,70.93243,1.411547,,22-04-2020
1656,92,29.5 47.75,594.5587,74.568375,1.5207623,,23-04-2020
1657,93,29.5 47.75,609.0106,78.20432,1.6299787,,24-04-2020
1658,94,29.5 47.75,623.4641,81.84022,1.7391937,,25-04-2020
1659,95,29.5 47.75,638.6299,85.47617,1.8484102,,26-04-2020
1660,96,29.5 47.75,653.818,89.11203,1.9576268,,27-04-2020
1661,97,29.5 47.75,669.00616,92.74796,2.07499,,28-04-2020
1662,98,29.5 47.75,684.1942,96.38389,2.1927578,,29-04-2020
1663,99,29.5 47.75,699.3823,100.019875,2.310527,,30-04-2020
1664,100,29.5 47.75,714.57056,103.65576,2.4282963,,01-05-2020
1665,101,29.5 47.75,729.75867,107.29163,2.5460653,,02-05-2020
1666,102,29.5 47.75,744.9468,111.493774,2.6638322,,03-05-2020
1667,103,29.5 47.75,760.26404,115.800095,2.7815993,,04-05-2020
1668,104,29.5 47.75,778.04224,120.13665,2.8993711,,05-05-2020
1669,105,29.5 47.75,796.4856,124.47838,3.0171394,,06-05-2020
1670,106,29.5 47.75,814.968,128.82018,3.1349094,,07-05-2020
1671,107,29.5 47.75,833.4504,133.16188,3.2540696,,08-05-2020
1672,108,29.5 47.75,851.933,137.50352,3.3733504,,09-05-2020
1673,109,29.5 47.75,870.4176,141.84521,3.4926329,,10-05-2020
1674,110,29.5 47.75,889.07886,146.2405,3.6119137,,11-05-2020
1675,111,29.5 47.75,908.3439,151.00087,3.7311938,,12-05-2020
1676,112,29.5 47.75,927.60876,155.76118,3.8504753,,13-05-2020
1677,113,29.5 47.75,946.87366,160.6275,3.9697561,,14-05-2020
1678,114,29.5 47.75,966.15137,165.83136,4.0890355,,15-05-2020
1679,115,29.5 47.75,985.4513,171.25284,4.208319,,16-05-2020
1680,116,29.5 47.75,1004.91785,177.42337,4.3275986,,17-05-2020
1681,117,29.5 47.75,1027.3052,184.05202,4.4468822,,18-05-2020
1682,60,28.0339 1.6596,92.07002,10.570944,1.7478243,,22-03-2020
1683,61,28.0339 1.6596,101.03461,11.363787,1.8776699,,23-03-2020
1684,62,28.0339 1.6596,109.99919,12.151352,2.0075145,,24-03-2020
1685,63,28.0339 1.6596,118.249466,12.993455,2.134136,,25-03-2020
1686,64,28.0339 1.6596,126.370224,14.542009,2.2554212,,26-03-2020
1687,65,28.0339 1.6596,134.62466,16.257318,2.376706,,27-03-2020
1688,66,28.0339 1.6596,142.88768,18.565899,2.497993,,28-03-2020
1689,67,28.0339 1.6596,151.1613,20.874477,2.6108065,,29-03-2020
1690,68,28.0339 1.6596,159.43488,23.182999,2.7200232,,30-03-2020
1691,69,28.0339 1.6596,167.5052,25.491522,2.8292384,,31-03-2020
1692,70,28.0339 1.6596,181.59926,27.800056,2.9384546,,01-04-2020
1693,71,28.0339 1.6596,199.47388,30.108595,3.047671,,02-04-2020
1694,72,28.0339 1.6596,217.34837,32.417137,3.1568854,,03-04-2020
1695,73,28.0339 1.6596,235.22289,34.725677,3.267189,,04-04-2020
1696,74,28.0339 1.6596,253.0974,37.03422,3.385988,,05-04-2020
1697,75,28.0339 1.6596,270.972,39.342777,3.5052702,,06-04-2020
1698,76,28.0339 1.6596,288.8466,41.65133,3.6245506,,07-04-2020
1699,77,28.0339 1.6596,306.721,43.959904,3.7438335,,08-04-2020
1700,78,28.0339 1.6596,324.6028,46.529,3.863113,,09-04-2020
1701,79,28.0339 1.6596,342.6335,49.461777,3.9823935,,10-04-2020
1702,80,28.0339 1.6596,360.6641,52.3946,4.101676,,11-04-2020
1703,81,28.0339 1.6596,378.69485,55.327404,4.2209563,,12-04-2020
1704,82,28.0339 1.6596,396.72543,58.3479,4.3413405,,13-04-2020
1705,83,28.0339 1.6596,414.75607,61.98374,4.46328,,14-04-2020
1706,84,28.0339 1.6596,432.7867,65.61968,4.585221,,15-04-2020
1707,85,28.0339 1.6596,450.81738,69.25564,4.707162,,16-04-2020
1708,86,28.0339 1.6596,469.43454,72.891495,4.829102,,17-04-2020
1709,87,28.0339 1.6596,488.74966,76.527466,4.951043,,18-04-2020
1710,88,28.0339 1.6596,507.89648,80.1634,5.0729837,,19-04-2020
1711,89,28.0339 1.6596,526.198,83.79932,5.1949215,,20-04-2020
1712,90,28.0339 1.6596,543.66437,87.435196,5.3168635,,21-04-2020
1713,91,28.0339 1.6596,561.1308,91.07113,5.4388027,,22-04-2020
1714,92,28.0339 1.6596,576.8776,94.72889,5.5607433,,23-04-2020
1715,93,28.0339 1.6596,592.46674,98.395935,5.6826854,,24-04-2020
1716,94,28.0339 1.6596,608.05597,102.06305,5.8046255,,25-04-2020
1717,95,28.0339 1.6596,623.64514,105.85187,5.926566,,26-04-2020
1718,96,28.0339 1.6596,639.5842,110.19355,6.0485067,,27-04-2020
1719,97,28.0339 1.6596,656.09125,114.535286,6.170447,,28-04-2020
1720,98,28.0339 1.6596,672.59814,118.87702,6.29239,,29-04-2020
1721,99,28.0339 1.6596,689.1052,123.21881,6.4143295,,30-04-2020
1722,100,28.0339 1.6596,707.05237,127.560555,6.536271,,01-05-2020
1723,101,28.0339 1.6596,727.0152,131.90222,6.658211,,02-05-2020
1724,102,28.0339 1.6596,746.9781,136.24391,6.7801495,,03-05-2020
1725,103,28.0339 1.6596,766.94086,140.58563,6.902088,,04-05-2020
1726,104,28.0339 1.6596,786.9038,144.92734,7.02403,,05-05-2020
1727,105,28.0339 1.6596,806.8667,149.26898,7.1459723,,06-05-2020
1728,106,28.0339 1.6596,826.82947,153.67258,7.267913,,07-05-2020
1729,107,28.0339 1.6596,846.7923,158.55513,7.3898525,,08-05-2020
1730,108,28.0339 1.6596,866.7543,164.2648,7.511794,,09-05-2020
1731,109,28.0339 1.6596,886.7161,170.6912,7.633735,,10-05-2020
1732,110,28.0339 1.6596,907.7439,177.11752,7.7556734,,11-05-2020
1733,111,28.0339 1.6596,930.91364,183.54411,7.877615,,12-05-2020
1734,112,28.0339 1.6596,954.0833,190.07433,7.9995556,,13-05-2020
1735,113,28.0339 1.6596,977.25287,196.92673,8.121496,,14-05-2020
1736,114,28.0339 1.6596,1000.4226,203.90472,8.243437,,15-05-2020
1737,115,28.0339 1.6596,1024.6609,211.25467,8.365376,,16-05-2020
1738,116,28.0339 1.6596,1050.6842,218.60413,8.487317,,17-05-2020
1739,117,28.0339 1.6596,1076.6256,225.95401,8.609257,,18-05-2020
1740,60,45.1 15.2,75.455986,-0.000151262,0.000144468,,22-03-2020
1741,61,45.1 15.2,84.42059,-0.000151262,0.000144468,,23-03-2020
1742,62,45.1 15.2,93.38516,-0.000151262,0.000144468,,24-03-2020
1743,63,45.1 15.2,102.33951,0.282844,0.000144468,,25-03-2020
1744,64,45.1 15.2,111.287964,1.068018,0.000144468,,26-03-2020
1745,65,45.1 15.2,120.106125,1.8531914,0.000144468,,27-03-2020
1746,66,45.1 15.2,128.24385,2.6383724,0.000144468,,28-03-2020
1747,67,45.1 15.2,136.38158,3.4235442,0.000144468,,29-03-2020
1748,68,45.1 15.2,144.5193,4.2087207,0.000144468,,30-03-2020
1749,69,45.1 15.2,152.65703,4.99389,0.000144468,,31-03-2020
1750,70,45.1 15.2,160.79475,5.7790728,0.000144468,,01-04-2020
1751,71,45.1 15.2,168.93248,6.564237,0.000144468,,02-04-2020
1752,72,45.1 15.2,176.82864,7.3494124,0.000144468,,03-04-2020
1753,73,45.1 15.2,193.2938,8.1345825,0.000144468,,04-04-2020
1754,74,45.1 15.2,210.67152,8.919753,0.000144468,,05-04-2020
1755,75,45.1 15.2,228.04926,9.704932,0.000144468,,06-04-2020
1756,76,45.1 15.2,245.42699,10.490105,0.000144468,,07-04-2020
1757,77,45.1 15.2,262.91177,11.27528,0.008431427,,08-04-2020
1758,78,45.1 15.2,280.7072,12.060442,0.119041726,,09-04-2020
1759,79,45.1 15.2,298.73782,12.845628,0.2288981,,10-04-2020
1760,80,45.1 15.2,316.76846,13.630801,0.33686802,,11-04-2020
1761,81,45.1 15.2,334.79916,14.418874,0.4448388,,12-04-2020
1762,82,45.1 15.2,352.82986,15.218948,0.5528077,,13-04-2020
1763,83,45.1 15.2,370.86044,16.19101,0.66077673,,14-04-2020
1764,84,45.1 15.2,388.8912,18.445925,0.7687458,,15-04-2020
1765,85,45.1 15.2,406.92178,20.754524,0.8771109,,16-04-2020
1766,86,45.1 15.2,424.95248,23.06301,0.9863276,,17-04-2020
1767,87,45.1 15.2,442.98312,25.371593,1.0955435,,18-04-2020
1768,88,45.1 15.2,461.01376,27.680101,1.2047596,,19-04-2020
1769,89,45.1 15.2,479.04443,30.18501,1.3139755,,20-04-2020
1770,90,45.1 15.2,497.73636,33.117794,1.423191,,21-04-2020
1771,91,45.1 15.2,517.0536,36.050575,1.532406,,22-04-2020
1772,92,45.1 15.2,536.3708,38.983448,1.6416223,,23-04-2020
1773,93,45.1 15.2,554.2203,41.916252,1.7508391,,24-04-2020
1774,94,45.1 15.2,571.80316,44.84906,1.8600528,,25-04-2020
1775,95,45.1 15.2,589.26953,47.781876,1.96927,,26-04-2020
1776,96,45.1 15.2,605.0376,50.75862,2.0784855,,27-04-2020
1777,97,45.1 15.2,620.6268,54.39457,2.189931,,28-04-2020
1778,98,45.1 15.2,636.2159,58.030457,2.3077018,,29-04-2020
1779,99,45.1 15.2,651.80505,61.666405,2.42547,,30-04-2020
1780,100,45.1 15.2,667.3943,65.302345,2.5432377,,01-05-2020
1781,101,45.1 15.2,683.4305,68.93823,2.6610093,,02-05-2020
1782,102,45.1 15.2,699.9375,72.57419,2.7787735,,03-05-2020
1783,103,45.1 15.2,716.44446,76.2101,2.8965435,,04-05-2020
1784,104,45.1 15.2,733.3025,79.84603,3.0143116,,05-05-2020
1785,105,45.1 15.2,753.26526,83.48189,3.1320827,,06-05-2020
1786,106,45.1 15.2,773.22815,87.11789,3.2498498,,07-05-2020
1787,107,45.1 15.2,793.19104,90.75386,3.3676202,,08-05-2020
1788,108,45.1 15.2,813.1539,94.389755,3.486616,,09-05-2020
1789,109,45.1 15.2,833.1168,98.025665,3.605898,,10-05-2020
1790,110,45.1 15.2,853.0796,101.66154,3.7251797,,11-05-2020
1791,111,45.1 15.2,873.0425,105.29753,3.8444617,,12-05-2020
1792,112,45.1 15.2,893.0053,108.933395,3.963743,,13-05-2020
1793,113,45.1 15.2,912.9681,112.917435,4.08302,,14-05-2020
1794,114,45.1 15.2,932.9306,117.22372,4.2023034,,15-05-2020
1795,115,45.1 15.2,954.84595,121.53007,4.3215837,,16-05-2020
1796,116,45.1 15.2,978.0692,125.83617,4.440867,,17-05-2020
1797,117,45.1 15.2,1001.321,130.20927,4.5601487,,18-05-2020
1798,60,46.8182 8.2275,2628.865,9.770379,6.2014413,,22-03-2020
1799,61,46.8182 8.2275,2660.4006,10.5579195,6.301442,,23-03-2020
1800,62,46.8182 8.2275,2691.9363,11.345485,6.3948,,24-03-2020
1801,63,46.8182 8.2275,2723.4822,12.1330385,6.4916945,,25-03-2020
1802,64,46.8182 8.2275,2755.4998,12.927731,6.574723,,26-03-2020
1803,65,46.8182 8.2275,2787.847,14.020908,6.6510777,,27-03-2020
1804,66,46.8182 8.2275,2820.08,15.573538,6.7274327,,28-03-2020
1805,67,46.8182 8.2275,2852.3132,17.1262,6.803787,,29-03-2020
1806,68,46.8182 8.2275,2884.5461,19.381304,6.8813124,,30-03-2020
1807,69,46.8182 8.2275,2913.925,21.68983,6.9610834,,31-03-2020
1808,70,46.8182 8.2275,2941.525,23.998388,7.040855,,01-04-2020
1809,71,46.8182 8.2275,2968.202,26.306948,7.1124606,,02-04-2020
1810,72,46.8182 8.2275,2993.4226,28.615467,7.181389,,03-04-2020
1811,73,46.8182 8.2275,3018.6428,30.924025,7.25032,,04-04-2020
1812,74,46.8182 8.2275,3043.8638,33.232544,7.319251,,05-04-2020
1813,75,46.8182 8.2275,3069.0847,35.541096,7.3881826,,06-04-2020
1814,76,46.8182 8.2275,3094.3054,37.84965,7.4639964,,07-04-2020
1815,77,46.8182 8.2275,3119.5261,40.15822,7.550864,,08-04-2020
1816,78,46.8182 8.2275,3144.7463,42.46676,7.6390944,,09-04-2020
1817,79,46.8182 8.2275,3169.9673,44.7753,7.7273254,,10-04-2020
1818,80,46.8182 8.2275,3195.263,47.08383,7.815556,,11-04-2020
1819,81,46.8182 8.2275,3220.4705,49.39243,7.903788,,12-04-2020
