,DateP,confirmed cases,recoved cases,death cases,Long,Lat
579,18-05-2020,1376,100,4,104.9167,11.55
580,22-03-2020,63,0,0,81,7
581,23-03-2020,72,0,0,81,7
582,24-03-2020,81,0,0,81,7
583,25-03-2020,90,0,0,81,7
584,26-03-2020,99,0,0,81,7
585,27-03-2020,117,0,0,81,7
586,28-03-2020,134,0,0,81,7
587,29-03-2020,155,0,0,81,7
588,30-03-2020,176,0,0,81,7
589,31-03-2020,197,0,0,81,7
590,01-04-2020,217,0,0,81,7
591,02-04-2020,238,0,0,81,7
592,03-04-2020,259,0,0,81,7
593,04-04-2020,280,0,0,81,7
594,05-04-2020,301,1,0,81,7
595,06-04-2020,323,2,0,81,7
596,07-04-2020,344,3,0,81,7
597,08-04-2020,366,3,0,81,7
598,09-04-2020,389,4,0,81,7
599,10-04-2020,414,5,0,81,7
600,11-04-2020,440,6,0,81,7
601,12-04-2020,466,7,0,81,7
602,13-04-2020,492,7,0,81,7
603,14-04-2020,518,8,1,81,7
604,15-04-2020,545,9,1,81,7
605,16-04-2020,571,10,1,81,7
606,17-04-2020,600,11,1,81,7
607,18-04-2020,630,11,1,81,7
608,19-04-2020,663,12,1,81,7
609,20-04-2020,697,13,1,81,7
610,21-04-2020,731,14,1,81,7
611,22-04-2020,765,14,1,81,7
612,23-04-2020,799,15,2,81,7
613,24-04-2020,834,16,2,81,7
614,25-04-2020,870,17,2,81,7
615,26-04-2020,906,18,2,81,7
616,27-04-2020,943,20,2,81,7
617,28-04-2020,977,22,2,81,7
618,29-04-2020,1011,25,2,81,7
619,30-04-2020,1045,28,2,81,7
620,01-05-2020,1079,31,2,81,7
621,02-05-2020,1113,34,3,81,7
622,03-05-2020,1147,37,3,81,7
623,04-05-2020,1181,40,3,81,7
624,05-05-2020,1215,43,3,81,7
625,06-05-2020,1249,46,3,81,7
626,07-05-2020,1283,49,3,81,7
627,08-05-2020,1317,53,3,81,7
628,09-05-2020,1350,56,3,81,7
629,10-05-2020,1381,60,4,81,7
630,11-05-2020,1411,63,4,81,7
631,12-05-2020,1441,67,4,81,7
632,13-05-2020,1472,71,4,81,7
633,14-05-2020,1502,74,4,81,7
634,15-05-2020,1532,78,4,81,7
635,16-05-2020,1563,82,4,81,7
636,17-05-2020,1594,85,4,81,7
637,18-05-2020,1626,89,4,81,7
638,22-03-2020,12552,62,6,9,51
639,23-03-2020,12964,64,6,9,51
640,24-03-2020,13375,66,6,9,51
641,25-03-2020,13786,69,6,9,51
642,26-03-2020,14198,71,7,9,51
643,27-03-2020,14609,73,7,9,51
644,28-03-2020,15021,76,7,9,51
645,29-03-2020,15432,78,7,9,51
646,30-03-2020,15843,80,7,9,51
647,31-03-2020,16253,83,7,9,51
648,01-04-2020,16667,85,7,9,51
649,02-04-2020,17015,89,7,9,51
650,03-04-2020,17362,92,7,9,51
651,04-04-2020,17704,96,7,9,51
652,05-04-2020,18036,99,7,9,51
653,06-04-2020,18329,103,7,9,51
654,07-04-2020,18620,107,8,9,51
655,08-04-2020,18904,110,8,9,51
656,09-04-2020,19189,114,8,9,51
657,10-04-2020,19473,118,8,9,51
658,11-04-2020,19748,123,8,9,51
659,12-04-2020,20016,127,8,9,51
660,13-04-2020,20285,131,8,9,51
661,14-04-2020,20553,136,8,9,51
662,15-04-2020,20822,140,8,9,51
663,16-04-2020,21091,144,8,9,51
664,17-04-2020,21288,149,8,9,51
665,18-04-2020,21385,153,9,9,51
666,19-04-2020,21480,158,9,9,51
667,20-04-2020,21558,164,9,9,51
668,21-04-2020,21534,169,9,9,51
669,22-04-2020,21485,175,9,9,51
670,23-04-2020,21447,180,9,9,51
671,24-04-2020,21410,186,9,9,51
672,25-04-2020,21339,191,9,9,51
673,26-04-2020,21263,197,9,9,51
674,27-04-2020,21184,203,9,9,51
675,28-04-2020,21104,209,10,9,51
676,29-04-2020,21023,215,10,9,51
677,30-04-2020,20943,221,10,9,51
678,01-05-2020,20862,228,10,9,51
679,02-05-2020,20781,234,10,9,51
680,03-05-2020,20701,241,10,9,51
681,04-05-2020,20622,247,10,9,51
682,05-05-2020,20543,254,10,9,51
683,06-05-2020,20465,260,11,9,51
684,07-05-2020,20388,267,11,9,51
685,08-05-2020,20312,274,11,9,51
686,09-05-2020,20236,281,11,9,51
687,10-05-2020,20152,288,11,9,51
688,11-05-2020,20062,296,11,9,51
689,12-05-2020,19972,304,11,9,51
690,13-05-2020,19882,312,11,9,51
691,14-05-2020,19792,320,11,9,51
692,15-05-2020,19703,328,12,9,51
693,16-05-2020,19613,336,12,9,51
694,17-05-2020,19523,344,12,9,51
695,18-05-2020,19434,353,12,9,51
696,22-03-2020,441,7,0,26,64
697,23-03-2020,462,7,0,26,64
698,24-03-2020,484,8,0,26,64
699,25-03-2020,507,9,0,26,64
700,26-03-2020,530,10,0,26,64
701,27-03-2020,553,11,0,26,64
702,28-03-2020,576,11,0,26,64
703,29-03-2020,599,12,0,26,64
704,30-03-2020,623,13,0,26,64
705,31-03-2020,650,14,0,26,64
706,01-04-2020,678,15,0,26,64
707,02-04-2020,705,17,0,26,64
708,03-04-2020,737,19,0,26,64
709,04-04-2020,768,21,0,26,64
710,05-04-2020,800,23,0,26,64
711,06-04-2020,832,26,0,26,64
712,07-04-2020,863,28,0,26,64
713,08-04-2020,893,30,0,26,64
714,09-04-2020,922,33,0,26,64
715,10-04-2020,950,35,0,26,64
716,11-04-2020,979,37,0,26,64
717,12-04-2020,1008,40,0,26,64
718,13-04-2020,1037,42,0,26,64
719,14-04-2020,1066,44,0,26,64
720,15-04-2020,1094,47,0,26,64
721,16-04-2020,1123,49,1,26,64
722,17-04-2020,1149,52,1,26,64
723,18-04-2020,1175,55,1,26,64
724,19-04-2020,1200,58,1,26,64
725,20-04-2020,1226,61,1,26,64
726,21-04-2020,1252,64,1,26,64
727,22-04-2020,1277,68,1,26,64
728,23-04-2020,1301,72,1,26,64
729,24-04-2020,1325,75,1,26,64
730,25-04-2020,1349,79,2,26,64
731,26-04-2020,1373,83,2,26,64
732,27-04-2020,1397,86,2,26,64
733,28-04-2020,1421,90,2,26,64
734,29-04-2020,1445,94,2,26,64
735,30-04-2020,1470,97,2,26,64
736,01-05-2020,1494,101,2,26,64
737,02-05-2020,1518,105,2,26,64
738,03-05-2020,1542,108,2,26,64
739,04-05-2020,1566,112,3,26,64
740,05-05-2020,1590,116,3,26,64
741,06-05-2020,1614,120,3,26,64
742,07-05-2020,1638,125,3,26,64
743,08-05-2020,1662,129,3,26,64
744,09-05-2020,1687,133,3,26,64
745,10-05-2020,1711,138,3,26,64
746,11-05-2020,1735,142,3,26,64
747,12-05-2020,1759,146,4,26,64
748,13-05-2020,1783,151,4,26,64
749,14-05-2020,1807,155,4,26,64
750,15-05-2020,1831,159,4,26,64
751,16-05-2020,1855,164,4,26,64
752,17-05-2020,1879,168,4,26,64
753,18-05-2020,1904,174,4,26,64
754,22-03-2020,185,13,0,54,24
755,23-03-2020,203,15,0,54,24
756,24-03-2020,221,16,0,54,24
757,25-03-2020,239,19,0,54,24
758,26-03-2020,256,21,0,54,24
759,27-03-2020,274,23,0,54,24
760,28-03-2020,292,26,0,54,24
761,29-03-2020,310,28,0,54,24
762,30-03-2020,328,30,0,54,24
763,31-03-2020,346,32,0,54,24
764,01-04-2020,364,35,0,54,24
765,02-04-2020,380,37,0,54,24
766,03-04-2020,397,39,0,54,24
767,04-04-2020,413,42,0,54,24
768,05-04-2020,430,44,0,54,24
769,06-04-2020,447,46,0,54,24
770,07-04-2020,464,48,0,54,24
771,08-04-2020,481,51,0,54,24
772,09-04-2020,496,54,0,54,24
773,10-04-2020,512,57,0,54,24
774,11-04-2020,528,60,1,54,24
775,12-04-2020,544,63,1,54,24
776,13-04-2020,559,66,1,54,24
777,14-04-2020,579,70,1,54,24
778,15-04-2020,598,74,1,54,24
779,16-04-2020,617,77,1,54,24
780,17-04-2020,636,81,1,54,24
781,18-04-2020,655,85,1,54,24
782,19-04-2020,674,88,1,54,24
783,20-04-2020,694,92,1,54,24
784,21-04-2020,713,96,2,54,24
785,22-04-2020,732,99,2,54,24
786,23-04-2020,754,103,2,54,24
787,24-04-2020,776,107,2,54,24
788,25-04-2020,798,111,2,54,24
789,26-04-2020,821,115,2,54,24
790,27-04-2020,848,120,2,54,24
791,28-04-2020,875,124,2,54,24
792,29-04-2020,903,128,3,54,24
793,30-04-2020,930,133,3,54,24
794,01-05-2020,957,137,3,54,24
795,02-05-2020,984,141,3,54,24
796,03-05-2020,1011,146,3,54,24
797,04-05-2020,1039,150,3,54,24
798,05-05-2020,1067,155,3,54,24
799,06-05-2020,1095,159,3,54,24
800,07-05-2020,1123,164,3,54,24
801,08-05-2020,1151,171,4,54,24
802,09-05-2020,1178,177,4,54,24
803,10-05-2020,1206,184,4,54,24
804,11-05-2020,1233,190,4,54,24
805,12-05-2020,1258,196,4,54,24
806,13-05-2020,1283,203,4,54,24
807,14-05-2020,1308,210,4,54,24
808,15-05-2020,1333,218,4,54,24
809,16-05-2020,1357,225,5,54,24
810,17-05-2020,1382,232,5,54,24
811,18-05-2020,1407,240,5,54,24
812,22-03-2020,199,0,3,122,13
813,23-03-2020,221,0,3,122,13
814,24-03-2020,242,0,3,122,13
815,25-03-2020,263,0,3,122,13
816,26-03-2020,285,1,4,122,13
817,27-03-2020,306,2,4,122,13
818,28-03-2020,329,2,4,122,13
819,29-03-2020,356,3,4,122,13
820,30-03-2020,384,4,4,122,13
821,31-03-2020,411,5,4,122,13
822,01-04-2020,437,5,4,122,13
823,02-04-2020,465,6,4,122,13
824,03-04-2020,492,7,4,122,13
825,04-04-2020,520,8,4,122,13
826,05-04-2020,551,9,5,122,13
827,06-04-2020,582,9,5,122,13
828,07-04-2020,616,10,5,122,13
829,08-04-2020,650,11,5,122,13
830,09-04-2020,686,12,5,122,13
831,10-04-2020,722,12,5,122,13
832,11-04-2020,758,13,5,122,13
833,12-04-2020,794,14,5,122,13
834,13-04-2020,827,15,5,122,13
835,14-04-2020,862,16,5,122,13
836,15-04-2020,896,18,6,122,13
837,16-04-2020,930,20,6,122,13
838,17-04-2020,964,22,6,122,13
839,18-04-2020,998,25,6,122,13
840,19-04-2020,1032,28,6,122,13
841,20-04-2020,1066,31,6,122,13
842,21-04-2020,1100,34,6,122,13
843,22-04-2020,1134,37,6,122,13
844,23-04-2020,1168,40,7,122,13
845,24-04-2020,1202,43,7,122,13
846,25-04-2020,1236,46,7,122,13
847,26-04-2020,1270,49,7,122,13
848,27-04-2020,1303,53,7,122,13
849,28-04-2020,1333,57,7,122,13
850,29-04-2020,1363,60,7,122,13
851,30-04-2020,1394,64,7,122,13
852,01-05-2020,1424,68,8,122,13
853,02-05-2020,1454,71,8,122,13
854,03-05-2020,1485,75,8,122,13
855,04-05-2020,1515,79,8,122,13
856,05-05-2020,1545,82,8,122,13
857,06-05-2020,1573,86,8,122,13
858,07-05-2020,1599,89,8,122,13
859,08-05-2020,1624,93,8,122,13
860,09-05-2020,1650,97,9,122,13
861,10-05-2020,1677,100,9,122,13
862,11-05-2020,1704,104,9,122,13
863,12-05-2020,1732,108,9,122,13
864,13-05-2020,1759,112,9,122,13
865,14-05-2020,1785,117,9,122,13
866,15-05-2020,1811,122,9,122,13
867,16-05-2020,1838,126,9,122,13
868,17-05-2020,1865,131,9,122,13
869,18-05-2020,1892,136,10,122,13
870,22-03-2020,191,9,1,78,21
871,23-03-2020,208,10,1,78,21
872,24-03-2020,225,11,1,78,21
873,25-03-2020,243,11,1,78,21
874,26-03-2020,260,12,2,78,21
875,27-03-2020,277,13,2,78,21
876,28-03-2020,294,14,2,78,21
877,29-03-2020,312,16,2,78,21
878,30-03-2020,329,17,2,78,21
879,31-03-2020,346,20,2,78,21
880,01-04-2020,364,22,2,78,21
881,02-04-2020,383,24,2,78,21
882,03-04-2020,400,27,2,78,21
883,04-04-2020,418,29,3,78,21
884,05-04-2020,435,31,3,78,21
885,06-04-2020,453,34,3,78,21
886,07-04-2020,471,36,3,78,21
887,08-04-2020,489,38,3,78,21
888,09-04-2020,508,41,3,78,21
889,10-04-2020,525,43,3,78,21
890,11-04-2020,541,45,3,78,21
891,12-04-2020,558,48,4,78,21
892,13-04-2020,574,51,4,78,21
893,14-04-2020,594,54,4,78,21
894,15-04-2020,614,57,4,78,21
895,16-04-2020,634,60,4,78,21
896,17-04-2020,654,63,4,78,21
897,18-04-2020,674,67,4,78,21
898,19-04-2020,694,70,4,78,21
899,20-04-2020,714,74,4,78,21
900,21-04-2020,734,78,5,78,21
901,22-04-2020,754,81,5,78,21
902,23-04-2020,776,85,5,78,21
903,24-04-2020,799,89,5,78,21
904,25-04-2020,824,92,5,78,21
905,26-04-2020,848,96,5,78,21
906,27-04-2020,874,99,5,78,21
907,28-04-2020,901,103,5,78,21
908,29-04-2020,929,107,6,78,21
909,30-04-2020,956,111,6,78,21
910,01-05-2020,983,115,6,78,21
911,02-05-2020,1010,119,6,78,21
912,03-05-2020,1038,124,6,78,21
913,04-05-2020,1066,128,6,78,21
914,05-05-2020,1091,132,6,78,21
915,06-05-2020,1116,137,6,78,21
916,07-05-2020,1141,141,7,78,21
917,08-05-2020,1166,145,7,78,21
918,09-05-2020,1191,150,7,78,21
919,10-05-2020,1216,154,7,78,21
920,11-05-2020,1241,158,7,78,21
921,12-05-2020,1266,163,7,78,21
922,13-05-2020,1292,168,7,78,21
923,14-05-2020,1317,175,7,78,21
924,15-05-2020,1342,181,8,78,21
925,16-05-2020,1367,187,8,78,21
926,17-05-2020,1391,194,8,78,21
927,18-05-2020,1414,201,8,78,21
928,22-03-2020,34465,3865,1988,12,43
929,23-03-2020,35218,3924,2081,12,43
930,24-03-2020,35905,3945,2166,12,43
931,25-03-2020,36561,3964,2223,12,43
932,26-03-2020,37217,3962,2255,12,43
933,27-03-2020,37823,3960,2273,12,43
934,28-03-2020,38379,3959,2292,12,43
935,29-03-2020,38920,3942,2311,12,43
936,30-03-2020,39459,3921,2331,12,43
937,31-03-2020,39999,3901,2337,12,43
938,01-04-2020,40538,3875,2343,12,43
939,02-04-2020,41069,3848,2349,12,43
940,03-04-2020,41564,3822,2354,12,43
941,04-04-2020,42031,3795,2360,12,43
942,05-04-2020,42474,3774,2366,12,43
943,06-04-2020,42859,3753,2372,12,43
944,07-04-2020,43193,3733,2377,12,43
945,08-04-2020,43314,3712,2383,12,43
946,09-04-2020,43375,3691,2389,12,43
947,10-04-2020,43295,3671,2395,12,43
948,11-04-2020,43215,3650,2400,12,43
949,12-04-2020,43135,3629,2406,12,43
950,13-04-2020,43054,3606,2412,12,43
951,14-04-2020,42973,3581,2418,12,43
952,15-04-2020,42892,3556,2423,12,43
953,16-04-2020,42811,3530,2429,12,43
954,17-04-2020,42730,3504,2435,12,43
955,18-04-2020,42649,3476,2441,12,43
956,19-04-2020,42565,3447,2447,12,43
957,20-04-2020,42480,3421,2456,12,43
958,21-04-2020,42392,3395,2466,12,43
959,22-04-2020,42300,3369,2475,12,43
960,23-04-2020,42207,3343,2484,12,43
961,24-04-2020,42114,3317,2493,12,43
962,25-04-2020,42021,3292,2503,12,43
963,26-04-2020,41927,3270,2512,12,43
964,27-04-2020,41834,3256,2521,12,43
965,28-04-2020,41741,3242,2530,12,43
966,29-04-2020,41648,3228,2539,12,43
967,30-04-2020,41555,3215,2549,12,43
968,01-05-2020,41462,3201,2558,12,43
969,02-05-2020,41369,3188,2567,12,43
970,03-05-2020,41276,3177,2576,12,43
971,04-05-2020,41183,3170,2585,12,43
972,05-05-2020,41090,3162,2595,12,43
973,06-05-2020,40997,3155,2604,12,43
974,07-05-2020,40904,3150,2613,12,43
975,08-05-2020,40810,3146,2622,12,43
976,09-05-2020,40715,3142,2631,12,43
977,10-05-2020,40619,3140,2641,12,43
978,11-05-2020,40523,3151,2650,12,43
979,12-05-2020,40428,3166,2659,12,43
980,13-05-2020,40332,3183,2668,12,43
981,14-05-2020,40237,3201,2677,12,43
982,15-05-2020,40141,3218,2687,12,43
983,16-05-2020,40046,3236,2696,12,43
984,17-05-2020,39950,3253,2705,12,43
985,18-05-2020,39854,3272,2714,12,43
986,22-03-2020,1568,0,1,16,63
987,23-03-2020,1597,0,1,16,63
988,24-03-2020,1623,0,1,16,63
989,25-03-2020,1647,0,1,16,63
990,26-03-2020,1671,0,1,16,63
991,27-03-2020,1696,0,1,16,63
992,28-03-2020,1720,0,2,16,63
993,29-03-2020,1745,0,2,16,63
994,30-03-2020,1769,0,2,16,63
995,31-03-2020,1794,0,2,16,63
996,01-04-2020,1819,1,2,16,63
997,02-04-2020,1843,2,2,16,63
998,03-04-2020,1868,3,2,16,63
999,04-04-2020,1892,4,2,16,63
1000,05-04-2020,1917,4,2,16,63
1001,06-04-2020,1941,5,3,16,63
1002,07-04-2020,1966,6,3,16,63
1003,08-04-2020,1990,7,3,16,63
1004,09-04-2020,2015,7,3,16,63
1005,10-04-2020,2040,8,3,16,63
1006,11-04-2020,2064,9,3,16,63
1007,12-04-2020,2089,10,3,16,63
1008,13-04-2020,2113,11,3,16,63
1009,14-04-2020,2138,11,4,16,63
1010,15-04-2020,2162,12,4,16,63
1011,16-04-2020,2187,13,4,16,63
1012,17-04-2020,2212,14,4,16,63
1013,18-04-2020,2236,15,4,16,63
1014,19-04-2020,2261,15,4,16,63
1015,20-04-2020,2285,16,4,16,63
1016,21-04-2020,2310,17,4,16,63
1017,22-04-2020,2334,19,4,16,63
1018,23-04-2020,2358,21,5,16,63
1019,24-04-2020,2382,23,5,16,63
1020,25-04-2020,2406,26,5,16,63
1021,26-04-2020,2429,29,5,16,63
1022,27-04-2020,2453,32,5,16,63
1023,28-04-2020,2477,35,5,16,63
1024,29-04-2020,2500,38,5,16,63
1025,30-04-2020,2524,41,5,16,63
1026,01-05-2020,2548,44,6,16,63
1027,02-05-2020,2573,47,6,16,63
1028,03-05-2020,2599,50,6,16,63
1029,04-05-2020,2625,54,6,16,63
1030,05-05-2020,2651,57,6,16,63
1031,06-05-2020,2677,61,6,16,63
1032,07-05-2020,2703,65,6,16,63
1033,08-05-2020,2729,68,6,16,63
1034,09-05-2020,2755,72,7,16,63
1035,10-05-2020,2781,75,7,16,63
1036,11-05-2020,2807,79,7,16,63
1037,12-05-2020,2833,83,7,16,63
1038,13-05-2020,2859,86,7,16,63
1039,14-05-2020,2885,90,7,16,63
1040,15-05-2020,2912,94,7,16,63
1041,16-05-2020,2938,97,7,16,63
1042,17-05-2020,2964,101,8,16,63
1043,18-05-2020,2990,105,8,16,63
1044,22-03-2020,14136,663,334,-4,40
1045,23-03-2020,14571,678,373,-4,40
1046,24-03-2020,14999,692,409,-4,40
1047,25-03-2020,15426,706,445,-4,40
1048,26-03-2020,15853,720,478,-4,40
1049,27-03-2020,16276,729,506,-4,40
1050,28-03-2020,16687,737,524,-4,40
1051,29-03-2020,17102,745,539,-4,40
1052,30-03-2020,17579,753,555,-4,40
1053,31-03-2020,18145,760,571,-4,40
1054,01-04-2020,18753,768,586,-4,40
1055,02-04-2020,19436,776,604,-4,40
1056,03-04-2020,20026,785,622,-4,40
1057,04-04-2020,20561,793,640,-4,40
1058,05-04-2020,21051,801,660,-4,40
1059,06-04-2020,21542,810,680,-4,40
1060,07-04-2020,22038,818,697,-4,40
1061,08-04-2020,22534,826,711,-4,40
1062,09-04-2020,23031,835,726,-4,40
1063,10-04-2020,23527,843,740,-4,40
1064,11-04-2020,24009,852,753,-4,40
1065,12-04-2020,24479,860,763,-4,40
1066,13-04-2020,24949,869,773,-4,40
1067,14-04-2020,25376,878,783,-4,40
1068,15-04-2020,25750,887,793,-4,40
1069,16-04-2020,26124,896,803,-4,40
1070,17-04-2020,26495,904,813,-4,40
1071,18-04-2020,26717,913,823,-4,40
1072,19-04-2020,26874,922,833,-4,40
1073,20-04-2020,26916,931,843,-4,40
1074,21-04-2020,26901,940,849,-4,40
1075,22-04-2020,26832,950,854,-4,40
1076,23-04-2020,26764,959,858,-4,40
1077,24-04-2020,26695,968,863,-4,40
1078,25-04-2020,26626,977,867,-4,40
1079,26-04-2020,26558,986,872,-4,40
1080,27-04-2020,26489,996,876,-4,40
1081,28-04-2020,26421,1004,881,-4,40
1082,29-04-2020,26352,1012,885,-4,40
1083,30-04-2020,26273,1019,888,-4,40
1084,01-05-2020,26185,1027,891,-4,40
1085,02-05-2020,26098,1035,892,-4,40
1086,03-05-2020,26011,1049,893,-4,40
1087,04-05-2020,25924,1064,893,-4,40
1088,05-05-2020,25837,1080,893,-4,40
1089,06-05-2020,25750,1095,894,-4,40
1090,07-05-2020,25662,1110,895,-4,40
1091,08-05-2020,25575,1126,895,-4,40
1092,09-05-2020,25488,1141,896,-4,40
1093,10-05-2020,25401,1156,897,-4,40
1094,11-05-2020,25314,1171,899,-4,40
1095,12-05-2020,25227,1187,900,-4,40
1096,13-05-2020,25140,1202,901,-4,40
1097,14-05-2020,25053,1218,902,-4,40
1098,15-05-2020,24966,1233,903,-4,40
1099,16-05-2020,24872,1249,904,-4,40
1100,17-05-2020,24777,1264,905,-4,40
1101,18-05-2020,24683,1280,908,-4,40
1102,22-03-2020,51,0,0,138.6007,-34.9285
1103,23-03-2020,56,0,0,138.6007,-34.9285
1104,24-03-2020,60,0,0,138.6007,-34.9285
1105,25-03-2020,65,0,0,138.6007,-34.9285
1106,26-03-2020,74,0,0,138.6007,-34.9285
1107,27-03-2020,83,0,0,138.6007,-34.9285
1108,28-03-2020,92,1,0,138.6007,-34.9285
1109,29-03-2020,101,2,0,138.6007,-34.9285
1110,30-03-2020,110,3,0,138.6007,-34.9285
1111,31-03-2020,119,4,0,138.6007,-34.9285
1112,01-04-2020,128,4,0,138.6007,-34.9285
1113,02-04-2020,137,5,0,138.6007,-34.9285
1114,03-04-2020,145,6,0,138.6007,-34.9285
1115,04-04-2020,153,7,0,138.6007,-34.9285
1116,05-04-2020,161,8,0,138.6007,-34.9285
1117,06-04-2020,169,8,0,138.6007,-34.9285
1118,07-04-2020,177,9,0,138.6007,-34.9285
1119,08-04-2020,190,10,0,138.6007,-34.9285
1120,09-04-2020,208,11,0,138.6007,-34.9285
1121,10-04-2020,226,11,0,138.6007,-34.9285
1122,11-04-2020,243,12,0,138.6007,-34.9285
1123,12-04-2020,260,13,0,138.6007,-34.9285
1124,13-04-2020,278,14,0,138.6007,-34.9285
1125,14-04-2020,296,15,1,138.6007,-34.9285
1126,15-04-2020,313,15,1,138.6007,-34.9285
1127,16-04-2020,331,16,1,138.6007,-34.9285
1128,17-04-2020,349,18,1,138.6007,-34.9285
1129,18-04-2020,367,20,1,138.6007,-34.9285
1130,19-04-2020,385,23,1,138.6007,-34.9285
1131,20-04-2020,403,25,1,138.6007,-34.9285
1132,21-04-2020,421,27,1,138.6007,-34.9285
1133,22-04-2020,439,30,1,138.6007,-34.9285
1134,23-04-2020,456,33,2,138.6007,-34.9285
1135,24-04-2020,474,36,2,138.6007,-34.9285
1136,25-04-2020,492,39,2,138.6007,-34.9285
1137,26-04-2020,511,42,2,138.6007,-34.9285
1138,27-04-2020,531,45,2,138.6007,-34.9285
1139,28-04-2020,550,48,2,138.6007,-34.9285
1140,29-04-2020,569,51,2,138.6007,-34.9285
1141,30-04-2020,589,55,2,138.6007,-34.9285
1142,01-05-2020,608,58,2,138.6007,-34.9285
1143,02-05-2020,628,62,3,138.6007,-34.9285
1144,03-05-2020,646,66,3,138.6007,-34.9285
1145,04-05-2020,662,69,3,138.6007,-34.9285
1146,05-05-2020,678,73,3,138.6007,-34.9285
1147,06-05-2020,694,77,3,138.6007,-34.9285
1148,07-05-2020,711,80,3,138.6007,-34.9285
1149,08-05-2020,728,84,3,138.6007,-34.9285
1150,09-05-2020,747,88,3,138.6007,-34.9285
1151,10-05-2020,768,91,4,138.6007,-34.9285
1152,11-05-2020,789,95,4,138.6007,-34.9285
1153,12-05-2020,809,98,4,138.6007,-34.9285
1154,13-05-2020,830,102,4,138.6007,-34.9285
1155,14-05-2020,850,106,4,138.6007,-34.9285
1156,15-05-2020,871,109,4,138.6007,-34.9285
1157,16-05-2020,891,113,4,138.6007,-34.9285
1158,17-05-2020,911,118,4,138.6007,-34.9285
1159,18-05-2020,932,122,4,138.6007,-34.9285
1160,22-03-2020,1437,0,2,4,50.8333
1161,23-03-2020,1467,0,2,4,50.8333
1162,24-03-2020,1496,0,2,4,50.8333
1163,25-03-2020,1525,0,2,4,50.8333
1164,26-03-2020,1554,0,2,4,50.8333
1165,27-03-2020,1584,0,2,4,50.8333
1166,28-03-2020,1613,1,2,4,50.8333
1167,29-03-2020,1642,2,3,4,50.8333
1168,30-03-2020,1671,3,3,4,50.8333
1169,31-03-2020,1700,3,3,4,50.8333
1170,01-04-2020,1730,4,3,4,50.8333
1171,02-04-2020,1757,5,3,4,50.8333
1172,03-04-2020,1782,6,3,4,50.8333
1173,04-04-2020,1808,7,3,4,50.8333
1174,05-04-2020,1833,7,3,4,50.8333
1175,06-04-2020,1859,8,3,4,50.8333
1176,07-04-2020,1884,9,4,4,50.8333
1177,08-04-2020,1909,10,4,4,50.8333
1178,09-04-2020,1933,11,4,4,50.8333
1179,10-04-2020,1958,11,4,4,50.8333
1180,11-04-2020,1982,12,4,4,50.8333
1181,12-04-2020,2007,13,4,4,50.8333
1182,13-04-2020,2032,14,4,4,50.8333
1183,14-04-2020,2056,14,4,4,50.8333
1184,15-04-2020,2081,15,5,4,50.8333
1185,16-04-2020,2105,16,5,4,50.8333
1186,17-04-2020,2130,18,5,4,50.8333
1187,18-04-2020,2154,21,5,4,50.8333
1188,19-04-2020,2179,23,5,4,50.8333
1189,20-04-2020,2203,25,5,4,50.8333
1190,21-04-2020,2227,28,5,4,50.8333
1191,22-04-2020,2251,31,5,4,50.8333
1192,23-04-2020,2274,33,6,4,50.8333
1193,24-04-2020,2298,36,6,4,50.8333
1194,25-04-2020,2322,39,6,4,50.8333
1195,26-04-2020,2345,42,6,4,50.8333
1196,27-04-2020,2369,45,6,4,50.8333
1197,28-04-2020,2393,48,6,4,50.8333
1198,29-04-2020,2417,52,6,4,50.8333
1199,30-04-2020,2440,55,6,4,50.8333
1200,01-05-2020,2464,59,6,4,50.8333
1201,02-05-2020,2488,62,7,4,50.8333
1202,03-05-2020,2511,66,7,4,50.8333
1203,04-05-2020,2535,70,7,4,50.8333
1204,05-05-2020,2559,73,7,4,50.8333
1205,06-05-2020,2582,77,7,4,50.8333
1206,07-05-2020,2606,81,7,4,50.8333
1207,08-05-2020,2630,84,7,4,50.8333
1208,09-05-2020,2653,88,7,4,50.8333
1209,10-05-2020,2677,92,8,4,50.8333
1210,11-05-2020,2701,95,8,4,50.8333
1211,12-05-2020,2725,99,8,4,50.8333
1212,13-05-2020,2749,102,8,4,50.8333
1213,14-05-2020,2775,106,8,4,50.8333
1214,15-05-2020,2801,110,8,4,50.8333
1215,16-05-2020,2827,114,8,4,50.8333
1216,17-05-2020,2853,118,8,4,50.8333
1217,18-05-2020,2879,122,9,4,50.8333
1218,22-03-2020,287,33,1,30,26
1219,23-03-2020,303,36,1,30,26
1220,24-03-2020,319,38,1,30,26
1221,25-03-2020,335,40,2,30,26
1222,26-03-2020,351,43,2,30,26
1223,27-03-2020,368,45,2,30,26
1224,28-03-2020,385,47,2,30,26
1225,29-03-2020,404,49,2,30,26
1226,30-03-2020,422,52,2,30,26
1227,31-03-2020,438,54,2,30,26
1228,01-04-2020,455,56,2,30,26
1229,02-04-2020,471,59,2,30,26
1230,03-04-2020,488,61,2,30,26
1231,04-04-2020,504,64,2,30,26
1232,05-04-2020,520,67,3,30,26
1233,06-04-2020,535,70,3,30,26
1234,07-04-2020,551,74,3,30,26
1235,08-04-2020,567,77,3,30,26
1236,09-04-2020,583,81,3,30,26
1237,10-04-2020,600,85,3,30,26
1238,11-04-2020,619,88,3,30,26
