DateP,Location,confirmed cases,recoved cases,death cases,Unnamed: 6
28-03-2020,48.4242 -121.7114,5.243317,-0.000151262,0.000144468,
29-03-2020,48.4242 -121.7114,7.234248,-0.000151262,0.000144468,
30-03-2020,48.4242 -121.7114,12.108306,-0.000151262,0.000144468,
31-03-2020,48.4242 -121.7114,16.982346,-0.000151262,0.000144468,
01-04-2020,48.4242 -121.7114,21.856377,-0.000151262,0.000144468,
02-04-2020,48.4242 -121.7114,26.73042,-0.000151262,0.000144468,
03-04-2020,48.4242 -121.7114,33.271168,-0.000151262,0.000144468,
04-04-2020,48.4242 -121.7114,42.208374,0.3092258,0.000144468,
05-04-2020,48.4242 -121.7114,51.14562,1.0944165,0.000144468,
06-04-2020,48.4242 -121.7114,60.082897,1.8795785,0.000144468,
07-04-2020,48.4242 -121.7114,69.020134,2.6647525,0.000144468,
08-04-2020,48.4242 -121.7114,77.95738,3.4499385,0.000144468,
09-04-2020,48.4242 -121.7114,86.89462,4.2350945,0.000144468,
10-04-2020,48.4242 -121.7114,95.83185,5.02027,0.000144468,
11-04-2020,48.4242 -121.7114,104.76912,5.805457,0.000144468,
12-04-2020,48.4242 -121.7114,113.706345,6.590635,0.000144468,
13-04-2020,48.4242 -121.7114,122.64359,7.3758125,0.037117984,
14-04-2020,48.4242 -121.7114,138.43721,8.160977,0.14508468,
15-04-2020,48.4242 -121.7114,155.77533,8.94614,0.25305417,
16-04-2020,48.4242 -121.7114,173.11336,9.731325,0.36102664,
17-04-2020,48.4242 -121.7114,192.22948,10.516496,0.4689953,
18-04-2020,48.4242 -121.7114,213.02217,11.301673,0.5769665,
19-04-2020,48.4242 -121.7114,233.81493,12.086836,0.6857979,
20-04-2020,48.4242 -121.7114,254.60764,12.872006,0.7950117,
21-04-2020,48.4242 -121.7114,275.40036,13.657185,0.9042275,
22-04-2020,48.4242 -121.7114,296.1932,14.442379,1.013443,
23-04-2020,48.4242 -121.7114,316.98596,15.227545,1.1226593,
24-04-2020,48.4242 -121.7114,337.77866,16.012718,1.2318773,
25-04-2020,48.4242 -121.7114,358.57144,17.601667,1.3410904,
26-04-2020,48.4242 -121.7114,379.3642,19.7497,1.4503078,
27-04-2020,48.4242 -121.7114,400.157,22.206747,1.5595237,
28-04-2020,48.4242 -121.7114,421.20102,25.083643,1.6687384,
29-04-2020,48.4242 -121.7114,442.52768,27.988117,1.7779561,
30-04-2020,48.4242 -121.7114,463.8638,30.920948,1.8871714,
01-05-2020,48.4242 -121.7114,485.6459,33.853767,2.001026,
02-05-2020,48.4242 -121.7114,509.1052,36.786507,2.1187937,
03-05-2020,48.4242 -121.7114,536.7916,39.71935,2.236559,
04-05-2020,48.4242 -121.7114,564.478,42.74626,2.3543282,
05-05-2020,48.4242 -121.7114,591.18994,46.382217,2.4720986,
06-05-2020,48.4242 -121.7114,616.8894,50.01807,2.5898674,
07-05-2020,48.4242 -121.7114,642.5892,53.654076,2.7076366,
08-05-2020,48.4242 -121.7114,668.2887,57.289974,2.825405,
09-05-2020,48.4242 -121.7114,693.9884,60.92592,2.9431732,
10-05-2020,48.4242 -121.7114,721.0156,64.56185,3.0609438,
11-05-2020,48.4242 -121.7114,750.9941,68.19771,3.1787114,
12-05-2020,48.4242 -121.7114,780.4158,71.83369,3.2967882,
13-05-2020,48.4242 -121.7114,811.31836,75.46951,3.4160702,
14-05-2020,48.4242 -121.7114,845.31714,79.10556,3.535349,
15-05-2020,48.4242 -121.7114,879.3157,82.741455,3.6546314,
16-05-2020,48.4242 -121.7114,913.31476,86.37741,3.7739136,
17-05-2020,48.4242 -121.7114,947.3134,90.01327,3.8931956,
18-05-2020,48.4242 -121.7114,981.31213,93.649124,4.012475,
22-03-2020,46.8646 -122.7696,0.000138035,-0.000151262,0.000144468,
23-03-2020,46.8646 -122.7696,0.000138035,-0.000151262,0.000144468,
24-03-2020,46.8646 -122.7696,0.9218297,-0.000151262,0.000144468,
25-03-2020,46.8646 -122.7696,2.4051147,-0.000151262,0.000144468,
26-03-2020,46.8646 -122.7696,3.888407,-0.000151262,0.000144468,
27-03-2020,46.8646 -122.7696,5.371704,-0.000151262,0.000144468,
28-03-2020,46.8646 -122.7696,7.0951347,-0.000151262,0.000144468,
29-03-2020,46.8646 -122.7696,11.969181,-0.000151262,0.000144468,
30-03-2020,46.8646 -122.7696,16.843212,-0.000151262,0.000144468,
31-03-2020,46.8646 -122.7696,21.717258,-0.000151262,0.000144468,
01-04-2020,46.8646 -122.7696,26.591293,0.54831445,0.000144468,
02-04-2020,46.8646 -122.7696,32.722908,1.333491,0.000144468,
03-04-2020,46.8646 -122.7696,41.660164,2.1186657,0.000144468,
04-04-2020,46.8646 -122.7696,50.59745,2.903839,0.000144468,
05-04-2020,46.8646 -122.7696,59.534676,3.6890047,0.000144468,
06-04-2020,46.8646 -122.7696,68.47194,4.474183,0.000144468,
07-04-2020,46.8646 -122.7696,77.40914,5.2593727,0.000144468,
08-04-2020,46.8646 -122.7696,86.346436,6.044529,0.000144468,
09-04-2020,46.8646 -122.7696,95.28363,6.829713,0.000144468,
10-04-2020,46.8646 -122.7696,104.2209,7.6148825,0.11249758,
11-04-2020,46.8646 -122.7696,113.15814,8.400052,0.22165227,
12-04-2020,46.8646 -122.7696,122.09539,9.185246,0.32962197,
13-04-2020,46.8646 -122.7696,137.36804,9.970423,0.43759167,
14-04-2020,46.8646 -122.7696,154.7617,10.755573,0.5455614,
15-04-2020,46.8646 -122.7696,172.23819,11.540754,0.6535309,
16-04-2020,46.8646 -122.7696,191.79507,12.325934,0.76249653,
17-04-2020,46.8646 -122.7696,212.58769,13.1111,0.8717126,
18-04-2020,46.8646 -122.7696,233.38057,13.907803,0.9809289,
19-04-2020,46.8646 -122.7696,254.17334,14.707859,1.0901448,
20-04-2020,46.8646 -122.7696,274.96603,15.507957,1.1993592,
21-04-2020,46.8646 -122.7696,295.75876,16.308022,1.3085766,
22-04-2020,46.8646 -122.7696,316.55157,17.129429,1.4177916,
23-04-2020,46.8646 -122.7696,337.34433,18.89035,1.5270071,
24-04-2020,46.8646 -122.7696,358.13712,21.198858,1.6362238,
25-04-2020,46.8646 -122.7696,379.04947,23.507435,1.7454389,
26-04-2020,46.8646 -122.7696,399.96185,25.815948,1.8546561,
27-04-2020,46.8646 -122.7696,420.87424,28.1245,1.9642038,
28-04-2020,46.8646 -122.7696,441.92355,31.018919,2.081972,
29-04-2020,46.8646 -122.7696,463.25357,33.951714,2.1997414,
30-04-2020,46.8646 -122.7696,485.1947,36.884567,2.3175097,
01-05-2020,46.8646 -122.7696,508.6301,39.81731,2.435279,
02-05-2020,46.8646 -122.7696,536.3166,42.750107,2.5530481,
03-05-2020,46.8646 -122.7696,564.0031,45.682953,2.670815,
04-05-2020,46.8646 -122.7696,589.8137,48.615726,2.7885847,
05-05-2020,46.8646 -122.7696,615.51324,51.548565,2.9063537,
06-05-2020,46.8646 -122.7696,641.21295,54.932095,3.024124,
07-05-2020,46.8646 -122.7696,666.9125,58.568073,3.1418917,
08-05-2020,46.8646 -122.7696,692.61206,62.204014,3.2596595,
09-05-2020,46.8646 -122.7696,719.6336,65.839874,3.3787122,
10-05-2020,46.8646 -122.7696,748.84143,69.475784,3.497994,
11-05-2020,46.8646 -122.7696,778.2629,73.111755,3.6172752,
12-05-2020,46.8646 -122.7696,809.3783,76.74766,3.7365587,
13-05-2020,46.8646 -122.7696,843.37695,80.383575,3.8558378,
14-05-2020,46.8646 -122.7696,877.37573,84.0195,3.9751186,
15-05-2020,46.8646 -122.7696,911.37463,87.655495,4.094399,
16-05-2020,46.8646 -122.7696,945.3734,91.29143,4.2136807,
17-05-2020,46.8646 -122.7696,979.3722,94.927284,4.332961,
18-05-2020,46.8646 -122.7696,1013.3712,98.56329,4.452244,
22-03-2020,48.1976 -122.5795,0.000138035,-0.000151262,0.000144468,
23-03-2020,48.1976 -122.5795,0.000138035,-0.000151262,0.000144468,
24-03-2020,48.1976 -122.5795,0.000138035,-0.000151262,0.000144468,
25-03-2020,48.1976 -122.5795,0.000138035,-0.000151262,0.000144468,
26-03-2020,48.1976 -122.5795,0.098429136,-0.000151262,0.000144468,
27-03-2020,48.1976 -122.5795,1.5817276,-0.000151262,0.000144468,
28-03-2020,48.1976 -122.5795,3.0650172,-0.000151262,0.000144468,
29-03-2020,48.1976 -122.5795,4.548307,-0.000151262,0.000144468,
30-03-2020,48.1976 -122.5795,6.0315995,-0.000151262,0.000144468,
31-03-2020,48.1976 -122.5795,10.288226,-0.000151262,0.000144468,
01-04-2020,48.1976 -122.5795,15.162267,-0.000151262,0.000144468,
02-04-2020,48.1976 -122.5795,20.036316,-0.000151262,0.000144468,
03-04-2020,48.1976 -122.5795,24.910355,0.49014693,0.000144468,
04-04-2020,48.1976 -122.5795,30.358921,1.2753282,0.000144468,
05-04-2020,48.1976 -122.5795,39.29615,2.0604882,0.000144468,
06-04-2020,48.1976 -122.5795,48.233444,2.845667,0.000144468,
07-04-2020,48.1976 -122.5795,57.170677,3.6308393,0.000144468,
08-04-2020,48.1976 -122.5795,66.10789,4.4160094,0.000144468,
09-04-2020,48.1976 -122.5795,75.045166,5.2012,0.057330977,
10-04-2020,48.1976 -122.5795,83.98239,5.986364,0.16889042,
11-04-2020,48.1976 -122.5795,92.91963,6.771552,0.2768599,
12-04-2020,48.1976 -122.5795,101.856895,7.556728,0.3848296,
13-04-2020,48.1976 -122.5795,110.79411,8.341905,0.49279976,
14-04-2020,48.1976 -122.5795,119.73137,9.127051,0.60076797,
15-04-2020,48.1976 -122.5795,133.46492,9.91224,0.70873916,
16-04-2020,48.1976 -122.5795,150.80298,10.697407,0.8175519,
17-04-2020,48.1976 -122.5795,168.14107,11.482585,0.9267682,
18-04-2020,48.1976 -122.5795,185.47914,12.267756,1.0359858,
19-04-2020,48.1976 -122.5795,205.31468,13.052929,1.1452004,
20-04-2020,48.1976 -122.5795,225.98833,13.838111,1.2544154,
21-04-2020,48.1976 -122.5795,246.78108,14.6232815,1.36363,
22-04-2020,48.1976 -122.5795,267.88297,15.408458,1.4728467,
23-04-2020,48.1976 -122.5795,289.11948,16.19364,1.5820627,
24-04-2020,48.1976 -122.5795,310.35602,17.003323,1.6912802,
25-04-2020,48.1976 -122.5795,331.5925,18.559301,1.8004944,
26-04-2020,48.1976 -122.5795,352.82907,20.58758,1.9097099,
27-04-2020,48.1976 -122.5795,374.06558,23.22038,2.0207853,
28-04-2020,48.1976 -122.5795,395.3021,26.15319,2.1385534,
29-04-2020,48.1976 -122.5795,416.5386,29.08597,2.256322,
30-04-2020,48.1976 -122.5795,437.77512,32.018787,2.3740928,
01-05-2020,48.1976 -122.5795,459.01163,34.95164,2.49186,
02-05-2020,48.1976 -122.5795,480.24814,37.884403,2.6096294,
03-05-2020,48.1976 -122.5795,502.61896,40.8172,2.7273965,
04-05-2020,48.1976 -122.5795,530.17096,43.750023,2.8451653,
05-05-2020,48.1976 -122.5795,557.79553,46.682827,2.9629352,
06-05-2020,48.1976 -122.5795,585.4822,49.948658,3.080705,
07-05-2020,48.1976 -122.5795,613.16846,53.584576,3.1984727,
08-05-2020,48.1976 -122.5795,640.855,57.22052,3.3162396,
09-05-2020,48.1976 -122.5795,666.69116,60.85646,3.4346876,
10-05-2020,48.1976 -122.5795,692.39087,64.49236,3.553968,
11-05-2020,48.1976 -122.5795,718.2374,68.12831,3.6732504,
12-05-2020,48.1976 -122.5795,749.3025,71.764244,3.792531,
13-05-2020,48.1976 -122.5795,780.893,75.400185,3.9118147,
14-05-2020,48.1976 -122.5795,814.7467,79.03608,4.0310926,
15-05-2020,48.1976 -122.5795,849.2224,82.672035,4.1503735,
16-05-2020,48.1976 -122.5795,883.2189,86.30802,4.269653,
17-05-2020,48.1976 -122.5795,917.21765,89.94388,4.3889365,
18-05-2020,48.1976 -122.5795,951.2166,93.57979,4.508219,
22-03-2020,48.8787 -121.9719,0.000138035,-0.000151262,0.000144468,
23-03-2020,48.8787 -121.9719,0.9144972,-0.000151262,0.000144468,
24-03-2020,48.8787 -121.9719,2.3977926,-0.000151262,0.000144468,
25-03-2020,48.8787 -121.9719,3.881083,-0.000151262,0.000144468,
26-03-2020,48.8787 -121.9719,5.3643756,-0.000151262,0.000144468,
27-03-2020,48.8787 -121.9719,6.847671,-0.000151262,0.000144468,
28-03-2020,48.8787 -121.9719,11.698535,-0.000151262,0.000144468,
29-03-2020,48.8787 -121.9719,16.57257,-0.000151262,0.000144468,
30-03-2020,48.8787 -121.9719,21.446617,-0.000151262,0.000144468,
31-03-2020,48.8787 -121.9719,26.320671,-0.000151262,0.000144468,
01-04-2020,48.8787 -121.9719,31.541737,-0.000151262,0.000144468,
02-04-2020,48.8787 -121.9719,40.479,0.113266096,0.000144468,
03-04-2020,48.8787 -121.9719,49.41626,0.8984343,0.000144468,
04-04-2020,48.8787 -121.9719,58.353462,1.683625,0.000144468,
05-04-2020,48.8787 -121.9719,67.290695,2.4687855,0.000144468,
06-04-2020,48.8787 -121.9719,76.22795,3.253959,0.000144468,
07-04-2020,48.8787 -121.9719,85.16521,4.039143,0.07066218,
08-04-2020,48.8787 -121.9719,94.10245,4.8243103,0.1801472,
09-04-2020,48.8787 -121.9719,103.039696,5.609486,0.28811538,
10-04-2020,48.8787 -121.9719,111.97693,6.39467,0.39608595,
11-04-2020,48.8787 -121.9719,120.91417,7.1798463,0.5040557,
12-04-2020,48.8787 -121.9719,135.04607,7.9650197,0.6120258,
13-04-2020,48.8787 -121.9719,152.38408,8.7502,0.7199955,
14-04-2020,48.8787 -121.9719,169.72983,9.535364,0.8282715,
15-04-2020,48.8787 -121.9719,188.97995,10.320536,0.9374869,
16-04-2020,48.8787 -121.9719,209.77267,11.105705,1.0467045,
17-04-2020,48.8787 -121.9719,230.56548,11.890881,1.1559187,
18-04-2020,48.8787 -121.9719,251.3582,12.676048,1.2651352,
19-04-2020,48.8787 -121.9719,272.15085,13.46123,1.3743525,
20-04-2020,48.8787 -121.9719,292.9437,14.246418,1.4835677,
21-04-2020,48.8787 -121.9719,313.73642,15.031571,1.5927831,
22-04-2020,48.8787 -121.9719,334.52914,15.816767,1.7020003,
23-04-2020,48.8787 -121.9719,355.4378,16.61052,1.8112149,
24-04-2020,48.8787 -121.9719,376.67435,17.871914,1.9204321,
25-04-2020,48.8787 -121.9719,397.91086,19.741398,2.0296462,
26-04-2020,48.8787 -121.9719,419.1473,22.049923,2.1401246,
27-04-2020,48.8787 -121.9719,440.41296,24.591969,2.2578912,
28-04-2020,48.8787 -121.9719,461.73953,27.524778,2.375661,
29-04-2020,48.8787 -121.9719,483.9351,30.457567,2.49343,
30-04-2020,48.8787 -121.9719,507.20456,33.390385,2.6112003,
01-05-2020,48.8787 -121.9719,534.8909,36.3232,2.7289674,
02-05-2020,48.8787 -121.9719,561.3788,39.255943,2.846737,
03-05-2020,48.8787 -121.9719,587.0784,42.188797,2.9645042,
04-05-2020,48.8787 -121.9719,612.7781,45.121593,3.0822723,
05-05-2020,48.8787 -121.9719,638.4778,48.054447,3.2000406,
06-05-2020,48.8787 -121.9719,664.17725,51.411476,3.318501,
07-05-2020,48.8787 -121.9719,690.2713,55.047413,3.437784,
08-05-2020,48.8787 -121.9719,716.59,58.683334,3.5570617,
09-05-2020,48.8787 -121.9719,745.68933,62.31924,3.6763456,
10-05-2020,48.8787 -121.9719,775.11096,65.9551,3.7956254,
11-05-2020,48.8787 -121.9719,806.19336,69.591034,3.9149082,
12-05-2020,48.8787 -121.9719,840.1921,73.226974,4.034189,
13-05-2020,48.8787 -121.9719,874.19055,76.862885,4.1534715,
14-05-2020,48.8787 -121.9719,908.18933,80.49884,4.27275,
15-05-2020,48.8787 -121.9719,942.1883,84.13481,4.392031,
16-05-2020,48.8787 -121.9719,976.187,87.77078,4.5113125,
17-05-2020,48.8787 -121.9719,1010.1857,91.406586,4.630594,
18-05-2020,48.8787 -121.9719,1044.1846,95.04254,4.7498775,
22-03-2020,38.0834 -122.7633,0.000138035,-0.000151262,0.000144468,
23-03-2020,38.0834 -122.7633,0.000138035,-0.000151262,0.000144468,
24-03-2020,38.0834 -122.7633,0.8666628,-0.000151262,0.000144468,
25-03-2020,38.0834 -122.7633,2.3499532,-0.000151262,0.000144468,
26-03-2020,38.0834 -122.7633,3.8332357,-0.000151262,0.000144468,
27-03-2020,38.0834 -122.7633,5.3165355,-0.000151262,0.000144468,
28-03-2020,38.0834 -122.7633,6.799825,-0.000151262,0.000144468,
29-03-2020,38.0834 -122.7633,10.951642,-0.000151262,0.000144468,
30-03-2020,38.0834 -122.7633,15.825673,-0.000151262,0.000144468,
31-03-2020,38.0834 -122.7633,20.699707,-0.000151262,0.000144468,
01-04-2020,38.0834 -122.7633,25.57378,-0.000151262,0.000144468,
02-04-2020,38.0834 -122.7633,30.447807,-0.000151262,0.000144468,
03-04-2020,38.0834 -122.7633,38.406136,-0.000151262,0.000144468,
04-04-2020,38.0834 -122.7633,47.343338,-0.000151262,0.000144468,
05-04-2020,38.0834 -122.7633,56.28058,0.28741357,0.000144468,
06-04-2020,38.0834 -122.7633,65.217865,1.0725954,0.000144468,
07-04-2020,38.0834 -122.7633,74.155106,1.8577635,0.000144468,
08-04-2020,38.0834 -122.7633,83.09233,2.642949,0.000144468,
09-04-2020,38.0834 -122.7633,92.02957,3.4281054,0.02304362,
10-04-2020,38.0834 -122.7633,100.966805,4.2132792,0.1316216,
11-04-2020,38.0834 -122.7633,109.90406,4.9984713,0.23959172,
12-04-2020,38.0834 -122.7633,118.841286,5.78363,0.3475612,
13-04-2020,38.0834 -122.7633,127.77855,6.5688148,0.45553094,
14-04-2020,38.0834 -122.7633,144.10555,7.353968,0.56350064,
15-04-2020,38.0834 -122.7633,161.44371,8.139135,0.6714693,
16-04-2020,38.0834 -122.7633,178.78175,8.924334,0.7804289,
17-04-2020,38.0834 -122.7633,198.39738,9.709497,0.88964504,
18-04-2020,38.0834 -122.7633,219.05272,10.494673,0.99886066,
19-04-2020,38.0834 -122.7633,239.84543,11.279852,1.1080766,
20-04-2020,38.0834 -122.7633,260.63837,12.065025,1.2172916,
21-04-2020,38.0834 -122.7633,281.43094,12.850213,1.3265083,
22-04-2020,38.0834 -122.7633,302.22375,13.635386,1.4357245,
23-04-2020,38.0834 -122.7633,323.01663,14.420558,1.5449393,
24-04-2020,38.0834 -122.7633,343.8093,15.205749,1.6541564,
25-04-2020,38.0834 -122.7633,364.60202,15.990905,1.7633721,
26-04-2020,38.0834 -122.7633,385.80698,16.776083,1.872587,
27-04-2020,38.0834 -122.7633,407.0435,18.217922,1.9818035,
28-04-2020,38.0834 -122.7633,428.28012,20.15881,2.0910187,
29-04-2020,38.0834 -122.7633,449.51657,23.091599,2.2059953,
30-04-2020,38.0834 -122.7633,470.7531,26.024424,2.3237631,
01-05-2020,38.0834 -122.7633,492.66727,28.9573,2.4415321,
02-05-2020,38.0834 -122.7633,515.53186,31.890028,2.5593019,
03-05-2020,38.0834 -122.7633,541.0069,34.82285,2.677068,
04-05-2020,38.0834 -122.7633,566.7062,37.755646,2.7948358,
05-05-2020,38.0834 -122.7633,592.4059,40.68845,2.9126062,
06-05-2020,38.0834 -122.7633,618.1056,43.621258,3.031094,
07-05-2020,38.0834 -122.7633,643.80505,46.698425,3.1503758,
08-05-2020,38.0834 -122.7633,669.50464,50.33434,3.269655,
09-05-2020,38.0834 -122.7633,695.2539,53.970238,3.3889387,
10-05-2020,38.0834 -122.7633,720.80493,57.60613,3.5082178,
11-05-2020,38.0834 -122.7633,747.05304,61.242077,3.6275008,
12-05-2020,38.0834 -122.7633,776.4746,64.878044,3.7467825,
13-05-2020,38.0834 -122.7633,805.89624,68.513855,3.8660629,
14-05-2020,38.0834 -122.7633,838.0753,72.14984,3.9853404,
15-05-2020,38.0834 -122.7633,872.07416,75.78578,4.1046233,
16-05-2020,38.0834 -122.7633,906.0729,79.421844,4.223905,
17-05-2020,38.0834 -122.7633,940.07166,83.05763,4.3431873,
18-05-2020,38.0834 -122.7633,974.0707,86.69357,4.462467,
22-03-2020,38.196 -120.6805,0.000138035,-0.000151262,0.000144468,
23-03-2020,38.196 -120.6805,0.000138035,-0.000151262,0.000144468,
24-03-2020,38.196 -120.6805,0.70089823,-0.000151262,0.000144468,
25-03-2020,38.196 -120.6805,2.1841862,-0.000151262,0.000144468,
26-03-2020,38.196 -120.6805,3.6674783,-0.000151262,0.000144468,
27-03-2020,38.196 -120.6805,5.1507683,-0.000151262,0.000144468,
28-03-2020,38.196 -120.6805,6.634066,-0.000151262,0.000144468,
29-03-2020,38.196 -120.6805,9.671241,-0.000151262,0.000144468,
30-03-2020,38.196 -120.6805,14.545274,-0.000151262,0.000144468,
31-03-2020,38.196 -120.6805,19.419312,-0.000151262,0.000144468,
01-04-2020,38.196 -120.6805,24.293358,-0.000151262,0.000144468,
02-04-2020,38.196 -120.6805,29.167404,-0.000151262,0.000144468,
03-04-2020,38.196 -120.6805,34.66685,-0.000151262,0.000144468,
04-04-2020,38.196 -120.6805,43.604095,0.004353669,0.000144468,
05-04-2020,38.196 -120.6805,52.54129,0.7895334,0.000144468,
06-04-2020,38.196 -120.6805,61.478603,1.5747099,0.000144468,
07-04-2020,38.196 -120.6805,70.41581,2.359883,0.000144468,
08-04-2020,38.196 -120.6805,79.3531,3.14506,0.000144468,
09-04-2020,38.196 -120.6805,88.2903,3.9302237,0.058546457,
10-04-2020,38.196 -120.6805,97.22757,4.7154016,0.16651723,
11-04-2020,38.196 -120.6805,106.16478,5.5005865,0.2744865,
12-04-2020,38.196 -120.6805,115.10205,6.285764,0.38245597,
13-04-2020,38.196 -120.6805,124.039276,7.0709367,0.49099854,
14-04-2020,38.196 -120.6805,133.90381,7.8560934,0.60021424,
15-04-2020,38.196 -120.6805,151.24185,8.641276,0.7094271,
16-04-2020,38.196 -120.6805,168.58002,9.426445,0.8186456,
17-04-2020,38.196 -120.6805,186.08223,10.211617,0.92786145,
18-04-2020,38.196 -120.6805,206.68903,10.996804,1.0370786,
19-04-2020,38.196 -120.6805,227.2958,11.781976,1.1462936,
20-04-2020,38.196 -120.6805,247.92775,12.567151,1.2555087,
21-04-2020,38.196 -120.6805,268.72052,13.35231,1.364725,
22-04-2020,38.196 -120.6805,289.51334,14.137491,1.4739418,
23-04-2020,38.196 -120.6805,310.306,14.922673,1.5831559,
24-04-2020,38.196 -120.6805,331.09885,15.707838,1.6923735,
25-04-2020,38.196 -120.6805,351.8916,16.49302,1.8095782,
26-04-2020,38.196 -120.6805,372.6843,18.23515,1.9273474,
27-04-2020,38.196 -120.6805,393.47714,20.387075,2.0451183,
28-04-2020,38.196 -120.6805,414.61923,23.212723,2.1628861,
29-04-2020,38.196 -120.6805,435.8558,26.145533,2.280655,
30-04-2020,38.196 -120.6805,457.09222,29.078339,2.3984237,
01-05-2020,38.196 -120.6805,478.3288,32.01116,2.5161932,
02-05-2020,38.196 -120.6805,500.53024,34.943886,2.6339614,
03-05-2020,38.196 -120.6805,523.1571,37.87674,2.751729,
04-05-2020,38.196 -120.6805,545.59314,40.809555,2.869497,
05-05-2020,38.196 -120.6805,571.1206,43.787125,2.9887564,
06-05-2020,38.196 -120.6805,596.68286,47.423004,3.108037,
07-05-2020,38.196 -120.6805,622.35535,51.058964,3.2273195,
08-05-2020,38.196 -120.6805,648.0718,54.694973,3.3465981,
09-05-2020,38.196 -120.6805,673.8601,58.330807,3.4658816,
10-05-2020,38.196 -120.6805,697.8623,61.966682,3.585162,
11-05-2020,38.196 -120.6805,722.45776,65.60265,3.7044458,
12-05-2020,38.196 -120.6805,747.70886,69.23858,3.8237262,
13-05-2020,38.196 -120.6805,776.50745,72.87449,3.943008,
14-05-2020,38.196 -120.6805,805.9292,76.51049,4.062286,
15-05-2020,38.196 -120.6805,836.05,80.146416,4.181569,
16-05-2020,38.196 -120.6805,870.04865,83.78238,4.3008485,
17-05-2020,38.196 -120.6805,904.0478,87.41821,4.4201293,
18-05-2020,38.196 -120.6805,938.0464,91.05413,4.539414,
22-03-2020,37.5091 -120.9876,0.000138035,-0.000151262,0.000144468,
23-03-2020,37.5091 -120.9876,0.000138035,-0.000151262,0.000144468,
24-03-2020,37.5091 -120.9876,0.000138035,-0.000151262,0.000144468,
25-03-2020,37.5091 -120.9876,0.6932652,-0.000151262,0.000144468,
26-03-2020,37.5091 -120.9876,2.1765633,-0.000151262,0.000144468,
27-03-2020,37.5091 -120.9876,3.6598518,-0.000151262,0.000144468,
28-03-2020,37.5091 -120.9876,5.143141,-0.000151262,0.000144468,
29-03-2020,37.5091 -120.9876,6.6264396,-0.000151262,0.000144468,
30-03-2020,37.5091 -120.9876,10.4949045,-0.000151262,0.000144468,
31-03-2020,37.5091 -120.9876,15.368934,-0.000151262,0.000144468,
01-04-2020,37.5091 -120.9876,20.242968,-0.000151262,0.000144468,
02-04-2020,37.5091 -120.9876,25.11702,-0.000151262,0.000144468,
03-04-2020,37.5091 -120.9876,29.991064,-0.000151262,0.000144468,
04-04-2020,37.5091 -120.9876,36.89623,-0.000151262,0.000144468,
05-04-2020,37.5091 -120.9876,45.833416,-0.000151262,0.000144468,
06-04-2020,37.5091 -120.9876,54.77072,0.5243264,0.000144468,
07-04-2020,37.5091 -120.9876,63.707954,1.3094966,0.000144468,
08-04-2020,37.5091 -120.9876,72.64519,2.094686,0.000144468,
09-04-2020,37.5091 -120.9876,81.58244,2.8798525,0.0348116,
10-04-2020,37.5091 -120.9876,90.51968,3.6650338,0.14781763,
11-04-2020,37.5091 -120.9876,99.456924,4.450219,0.2558333,
12-04-2020,37.5091 -120.9876,108.394165,5.23539,0.36380234,
13-04-2020,37.5091 -120.9876,117.33139,6.0205593,0.47177207,
14-04-2020,37.5091 -120.9876,126.26863,6.805731,0.579742,
15-04-2020,37.5091 -120.9876,140.36754,7.590898,0.68844473,
16-04-2020,37.5091 -120.9876,157.70564,8.37607,0.7976613,
17-04-2020,37.5091 -120.9876,175.04367,9.161241,0.9068767,
18-04-2020,37.5091 -120.9876,193.2701,9.946423,1.0160917,
19-04-2020,37.5091 -120.9876,214.01515,10.731593,1.1253089,
20-04-2020,37.5091 -120.9876,234.80783,11.516771,1.234523,
21-04-2020,37.5091 -120.9876,255.60066,12.301925,1.343739,
22-04-2020,37.5091 -120.9876,276.3934,13.087138,1.4529557,
23-04-2020,37.5091 -120.9876,297.1862,13.872311,1.562171,
24-04-2020,37.5091 -120.9876,317.9789,14.657469,1.6713876,
25-04-2020,37.5091 -120.9876,338.7717,15.44265,1.7806034,
26-04-2020,37.5091 -120.9876,359.56442,16.23236,1.8898202,
27-04-2020,37.5091 -120.9876,380.35727,17.03243,2.005112,
28-04-2020,37.5091 -120.9876,401.3543,18.564999,2.1228814,
29-04-2020,37.5091 -120.9876,422.5908,20.557127,2.24065,
30-04-2020,37.5091 -120.9876,443.8273,23.489939,2.3584182,
01-05-2020,37.5091 -120.9876,465.0639,26.422771,2.4761877,
02-05-2020,37.5091 -120.9876,486.37448,29.35556,2.5939589,
03-05-2020,37.5091 -120.9876,508.81308,32.288403,2.7117252,
04-05-2020,37.5091 -120.9876,531.79407,35.22114,2.829494,
05-05-2020,37.5091 -120.9876,559.3293,38.154015,2.9472635,
06-05-2020,37.5091 -120.9876,585.25836,41.086792,3.0650327,
07-05-2020,37.5091 -120.9876,610.9579,44.019592,3.1834884,
08-05-2020,37.5091 -120.9876,636.6576,47.014553,3.3027687,
09-05-2020,37.5091 -120.9876,662.3572,50.650414,3.4220507,
10-05-2020,37.5091 -120.9876,688.05676,54.2863,3.541332,
11-05-2020,37.5091 -120.9876,714.1114,57.92224,3.6606128,
12-05-2020,37.5091 -120.9876,739.8692,61.5582,3.7798946,
13-05-2020,37.5091 -120.9876,766.944,65.1941,3.899178,
