Lat,Long,Date,DateP,Confirmed,Recovered,Deaths
41.4339,-81.6758,29-02-2020,43890,0,0,0
41.4339,-81.6758,01-03-2020,43891,0,0,0
41.4339,-81.6758,02-03-2020,43892,0,0,0
41.4339,-81.6758,03-03-2020,43893,0,0,0
41.4339,-81.6758,04-03-2020,43894,0,0,0
41.4339,-81.6758,05-03-2020,43895,0,0,0
41.4339,-81.6758,06-03-2020,43896,0,0,0
41.4339,-81.6758,07-03-2020,43897,0,0,0
41.4339,-81.6758,08-03-2020,43898,0,0,0
41.4339,-81.6758,09-03-2020,43899,0,0,0
41.4339,-81.6758,10-03-2020,43900,0,0,0
41.4339,-81.6758,11-03-2020,43901,0,0,0
41.4339,-81.6758,12-03-2020,43902,0,0,0
41.4339,-81.6758,13-03-2020,43903,0,0,0
41.4339,-81.6758,14-03-2020,43904,0,0,0
41.4339,-81.6758,15-03-2020,43905,0,0,0
41.4339,-81.6758,16-03-2020,43906,0,0,0
41.4339,-81.6758,17-03-2020,43907,0,0,0
41.4339,-81.6758,18-03-2020,43908,0,0,0
41.4339,-81.6758,19-03-2020,43909,0,0,0
41.2603,-111.9522,22-01-2020,43852,0,0,0
41.2603,-111.9522,23-01-2020,43853,0,0,0
41.2603,-111.9522,24-01-2020,43854,0,0,0
41.2603,-111.9522,25-01-2020,43855,0,0,0
41.2603,-111.9522,26-01-2020,43856,0,0,0
41.2603,-111.9522,27-01-2020,43857,0,0,0
41.2603,-111.9522,28-01-2020,43858,0,0,0
41.2603,-111.9522,29-01-2020,43859,0,0,0
41.2603,-111.9522,30-01-2020,43860,0,0,0
41.2603,-111.9522,31-01-2020,43861,0,0,0
41.2603,-111.9522,01-02-2020,43862,0,0,0
41.2603,-111.9522,02-02-2020,43863,0,0,0
41.2603,-111.9522,03-02-2020,43864,0,0,0
41.2603,-111.9522,04-02-2020,43865,0,0,0
41.2603,-111.9522,05-02-2020,43866,0,0,0
41.2603,-111.9522,06-02-2020,43867,0,0,0
41.2603,-111.9522,07-02-2020,43868,0,0,0
41.2603,-111.9522,08-02-2020,43869,0,0,0
41.2603,-111.9522,09-02-2020,43870,0,0,0
41.2603,-111.9522,10-02-2020,43871,0,0,0
41.2603,-111.9522,11-02-2020,43872,0,0,0
41.2603,-111.9522,12-02-2020,43873,0,0,0
41.2603,-111.9522,13-02-2020,43874,0,0,0
41.2603,-111.9522,14-02-2020,43875,0,0,0
41.2603,-111.9522,15-02-2020,43876,0,0,0
41.2603,-111.9522,16-02-2020,43877,0,0,0
41.2603,-111.9522,17-02-2020,43878,0,0,0
41.2603,-111.9522,18-02-2020,43879,0,0,0
41.2603,-111.9522,19-02-2020,43880,0,0,0
41.2603,-111.9522,20-02-2020,43881,0,0,0
41.2603,-111.9522,21-02-2020,43882,0,0,0
41.2603,-111.9522,22-02-2020,43883,0,0,0
41.2603,-111.9522,23-02-2020,43884,0,0,0
41.2603,-111.9522,24-02-2020,43885,0,0,0
41.2603,-111.9522,25-02-2020,43886,0,0,0
41.2603,-111.9522,26-02-2020,43887,0,0,0
41.2603,-111.9522,27-02-2020,43888,0,0,0
41.2603,-111.9522,28-02-2020,43889,0,0,0
41.2603,-111.9522,29-02-2020,43890,0,0,0
41.2603,-111.9522,01-03-2020,43891,0,0,0
41.2603,-111.9522,02-03-2020,43892,0,0,0
41.2603,-111.9522,03-03-2020,43893,0,0,0
41.2603,-111.9522,04-03-2020,43894,0,0,0
41.2603,-111.9522,05-03-2020,43895,0,0,0
41.2603,-111.9522,06-03-2020,43896,0,0,0
41.2603,-111.9522,07-03-2020,43897,0,0,0
41.2603,-111.9522,08-03-2020,43898,0,0,0
41.2603,-111.9522,09-03-2020,43899,0,0,0
41.2603,-111.9522,10-03-2020,43900,0,0,0
41.2603,-111.9522,11-03-2020,43901,0,0,0
41.2603,-111.9522,12-03-2020,43902,0,0,0
41.2603,-111.9522,13-03-2020,43903,0,0,0
41.2603,-111.9522,14-03-2020,43904,0,0,0
41.2603,-111.9522,15-03-2020,43905,0,0,0
41.2603,-111.9522,16-03-2020,43906,0,0,0
41.2603,-111.9522,17-03-2020,43907,0,0,0
41.2603,-111.9522,18-03-2020,43908,0,0,0
41.2603,-111.9522,19-03-2020,43909,0,0,0
43.0279,-73.135,22-01-2020,43852,0,0,0
43.0279,-73.135,23-01-2020,43853,0,0,0
43.0279,-73.135,24-01-2020,43854,0,0,0
43.0279,-73.135,25-01-2020,43855,0,0,0
43.0279,-73.135,26-01-2020,43856,0,0,0
43.0279,-73.135,27-01-2020,43857,0,0,0
43.0279,-73.135,28-01-2020,43858,0,0,0
43.0279,-73.135,29-01-2020,43859,0,0,0
43.0279,-73.135,30-01-2020,43860,0,0,0
43.0279,-73.135,31-01-2020,43861,0,0,0
43.0279,-73.135,01-02-2020,43862,0,0,0
43.0279,-73.135,02-02-2020,43863,0,0,0
43.0279,-73.135,03-02-2020,43864,0,0,0
43.0279,-73.135,04-02-2020,43865,0,0,0
43.0279,-73.135,05-02-2020,43866,0,0,0
43.0279,-73.135,06-02-2020,43867,0,0,0
43.0279,-73.135,07-02-2020,43868,0,0,0
43.0279,-73.135,08-02-2020,43869,0,0,0
43.0279,-73.135,09-02-2020,43870,0,0,0
43.0279,-73.135,10-02-2020,43871,0,0,0
43.0279,-73.135,11-02-2020,43872,0,0,0
43.0279,-73.135,12-02-2020,43873,0,0,0
43.0279,-73.135,13-02-2020,43874,0,0,0
43.0279,-73.135,14-02-2020,43875,0,0,0
43.0279,-73.135,15-02-2020,43876,0,0,0
43.0279,-73.135,16-02-2020,43877,0,0,0
43.0279,-73.135,17-02-2020,43878,0,0,0
43.0279,-73.135,18-02-2020,43879,0,0,0
43.0279,-73.135,19-02-2020,43880,0,0,0
43.0279,-73.135,20-02-2020,43881,0,0,0
43.0279,-73.135,21-02-2020,43882,0,0,0
43.0279,-73.135,22-02-2020,43883,0,0,0
43.0279,-73.135,23-02-2020,43884,0,0,0
43.0279,-73.135,24-02-2020,43885,0,0,0
43.0279,-73.135,25-02-2020,43886,0,0,0
43.0279,-73.135,26-02-2020,43887,0,0,0
43.0279,-73.135,27-02-2020,43888,0,0,0
43.0279,-73.135,28-02-2020,43889,0,0,0
43.0279,-73.135,29-02-2020,43890,0,0,0
43.0279,-73.135,01-03-2020,43891,0,0,0
43.0279,-73.135,02-03-2020,43892,0,0,0
43.0279,-73.135,03-03-2020,43893,0,0,0
43.0279,-73.135,04-03-2020,43894,0,0,0
43.0279,-73.135,05-03-2020,43895,0,0,0
43.0279,-73.135,06-03-2020,43896,0,0,0
43.0279,-73.135,07-03-2020,43897,0,0,0
43.0279,-73.135,08-03-2020,43898,1,0,0
43.0279,-73.135,09-03-2020,43899,1,0,0
43.0279,-73.135,10-03-2020,43900,0,0,0
43.0279,-73.135,11-03-2020,43901,0,0,0
43.0279,-73.135,12-03-2020,43902,0,0,0
43.0279,-73.135,13-03-2020,43903,0,0,0
43.0279,-73.135,14-03-2020,43904,0,0,0
43.0279,-73.135,15-03-2020,43905,0,0,0
43.0279,-73.135,16-03-2020,43906,0,0,0
43.0279,-73.135,17-03-2020,43907,0,0,0
43.0279,-73.135,18-03-2020,43908,0,0,0
43.0279,-73.135,19-03-2020,43909,0,0,0
44.8254,-93.7842,22-01-2020,43852,0,0,0
44.8254,-93.7842,23-01-2020,43853,0,0,0
44.8254,-93.7842,24-01-2020,43854,0,0,0
44.8254,-93.7842,25-01-2020,43855,0,0,0
44.8254,-93.7842,26-01-2020,43856,0,0,0
44.8254,-93.7842,27-01-2020,43857,0,0,0
44.8254,-93.7842,28-01-2020,43858,0,0,0
44.8254,-93.7842,29-01-2020,43859,0,0,0
44.8254,-93.7842,30-01-2020,43860,0,0,0
44.8254,-93.7842,31-01-2020,43861,0,0,0
44.8254,-93.7842,01-02-2020,43862,0,0,0
44.8254,-93.7842,02-02-2020,43863,0,0,0
44.8254,-93.7842,03-02-2020,43864,0,0,0
44.8254,-93.7842,04-02-2020,43865,0,0,0
44.8254,-93.7842,05-02-2020,43866,0,0,0
44.8254,-93.7842,06-02-2020,43867,0,0,0
44.8254,-93.7842,07-02-2020,43868,0,0,0
44.8254,-93.7842,08-02-2020,43869,0,0,0
44.8254,-93.7842,09-02-2020,43870,0,0,0
44.8254,-93.7842,10-02-2020,43871,0,0,0
44.8254,-93.7842,11-02-2020,43872,0,0,0
44.8254,-93.7842,12-02-2020,43873,0,0,0
44.8254,-93.7842,13-02-2020,43874,0,0,0
44.8254,-93.7842,14-02-2020,43875,0,0,0
44.8254,-93.7842,15-02-2020,43876,0,0,0
44.8254,-93.7842,16-02-2020,43877,0,0,0
44.8254,-93.7842,17-02-2020,43878,0,0,0
44.8254,-93.7842,18-02-2020,43879,0,0,0
44.8254,-93.7842,19-02-2020,43880,0,0,0
44.8254,-93.7842,20-02-2020,43881,0,0,0
44.8254,-93.7842,21-02-2020,43882,0,0,0
44.8254,-93.7842,22-02-2020,43883,0,0,0
44.8254,-93.7842,23-02-2020,43884,0,0,0
44.8254,-93.7842,24-02-2020,43885,0,0,0
44.8254,-93.7842,25-02-2020,43886,0,0,0
44.8254,-93.7842,26-02-2020,43887,0,0,0
44.8254,-93.7842,27-02-2020,43888,0,0,0
44.8254,-93.7842,28-02-2020,43889,0,0,0
44.8254,-93.7842,29-02-2020,43890,0,0,0
44.8254,-93.7842,01-03-2020,43891,0,0,0
44.8254,-93.7842,02-03-2020,43892,0,0,0
44.8254,-93.7842,03-03-2020,43893,0,0,0
44.8254,-93.7842,04-03-2020,43894,0,0,0
44.8254,-93.7842,05-03-2020,43895,0,0,0
44.8254,-93.7842,06-03-2020,43896,0,0,0
44.8254,-93.7842,07-03-2020,43897,0,0,0
44.8254,-93.7842,08-03-2020,43898,0,0,0
44.8254,-93.7842,09-03-2020,43899,1,0,0
44.8254,-93.7842,10-03-2020,43900,0,0,0
44.8254,-93.7842,11-03-2020,43901,0,0,0
44.8254,-93.7842,12-03-2020,43902,0,0,0
44.8254,-93.7842,13-03-2020,43903,0,0,0
44.8254,-93.7842,14-03-2020,43904,0,0,0
44.8254,-93.7842,15-03-2020,43905,0,0,0
44.8254,-93.7842,16-03-2020,43906,0,0,0
44.8254,-93.7842,17-03-2020,43907,0,0,0
44.8254,-93.7842,18-03-2020,43908,0,0,0
44.8254,-93.7842,19-03-2020,43909,0,0,0
26.8946,-81.9098,22-01-2020,43852,0,0,0
26.8946,-81.9098,23-01-2020,43853,0,0,0
26.8946,-81.9098,24-01-2020,43854,0,0,0
26.8946,-81.9098,25-01-2020,43855,0,0,0
26.8946,-81.9098,26-01-2020,43856,0,0,0
26.8946,-81.9098,27-01-2020,43857,0,0,0
26.8946,-81.9098,28-01-2020,43858,0,0,0
26.8946,-81.9098,29-01-2020,43859,0,0,0
26.8946,-81.9098,30-01-2020,43860,0,0,0
26.8946,-81.9098,31-01-2020,43861,0,0,0
26.8946,-81.9098,01-02-2020,43862,0,0,0
26.8946,-81.9098,02-02-2020,43863,0,0,0
26.8946,-81.9098,03-02-2020,43864,0,0,0
26.8946,-81.9098,04-02-2020,43865,0,0,0
26.8946,-81.9098,05-02-2020,43866,0,0,0
26.8946,-81.9098,06-02-2020,43867,0,0,0
26.8946,-81.9098,07-02-2020,43868,0,0,0
26.8946,-81.9098,08-02-2020,43869,0,0,0
26.8946,-81.9098,09-02-2020,43870,0,0,0
26.8946,-81.9098,10-02-2020,43871,0,0,0
26.8946,-81.9098,11-02-2020,43872,0,0,0
26.8946,-81.9098,12-02-2020,43873,0,0,0
26.8946,-81.9098,13-02-2020,43874,0,0,0
26.8946,-81.9098,14-02-2020,43875,0,0,0
26.8946,-81.9098,15-02-2020,43876,0,0,0
26.8946,-81.9098,16-02-2020,43877,0,0,0
26.8946,-81.9098,17-02-2020,43878,0,0,0
26.8946,-81.9098,18-02-2020,43879,0,0,0
26.8946,-81.9098,19-02-2020,43880,0,0,0
26.8946,-81.9098,20-02-2020,43881,0,0,0
26.8946,-81.9098,21-02-2020,43882,0,0,0
26.8946,-81.9098,22-02-2020,43883,0,0,0
26.8946,-81.9098,23-02-2020,43884,0,0,0
26.8946,-81.9098,24-02-2020,43885,0,0,0
26.8946,-81.9098,25-02-2020,43886,0,0,0
26.8946,-81.9098,26-02-2020,43887,0,0,0
26.8946,-81.9098,27-02-2020,43888,0,0,0
26.8946,-81.9098,28-02-2020,43889,0,0,0
26.8946,-81.9098,29-02-2020,43890,0,0,0
26.8946,-81.9098,01-03-2020,43891,0,0,0
26.8946,-81.9098,02-03-2020,43892,0,0,0
26.8946,-81.9098,03-03-2020,43893,0,0,0
26.8946,-81.9098,04-03-2020,43894,0,0,0
26.8946,-81.9098,05-03-2020,43895,0,0,0
26.8946,-81.9098,06-03-2020,43896,0,0,0
26.8946,-81.9098,07-03-2020,43897,0,0,0
26.8946,-81.9098,08-03-2020,43898,0,0,0
26.8946,-81.9098,09-03-2020,43899,1,0,0
26.8946,-81.9098,10-03-2020,43900,0,0,0
26.8946,-81.9098,11-03-2020,43901,0,0,0
26.8946,-81.9098,12-03-2020,43902,0,0,0
26.8946,-81.9098,13-03-2020,43903,0,0,0
26.8946,-81.9098,14-03-2020,43904,0,0,0
26.8946,-81.9098,15-03-2020,43905,0,0,0
26.8946,-81.9098,16-03-2020,43906,0,0,0
26.8946,-81.9098,17-03-2020,43907,0,0,0
26.8946,-81.9098,18-03-2020,43908,0,0,0
26.8946,-81.9098,19-03-2020,43909,0,0,0
34.2515,-84.4803,22-01-2020,43852,0,0,0
34.2515,-84.4803,23-01-2020,43853,0,0,0
34.2515,-84.4803,24-01-2020,43854,0,0,0
34.2515,-84.4803,25-01-2020,43855,0,0,0
34.2515,-84.4803,26-01-2020,43856,0,0,0
34.2515,-84.4803,27-01-2020,43857,0,0,0
34.2515,-84.4803,28-01-2020,43858,0,0,0
34.2515,-84.4803,29-01-2020,43859,0,0,0
34.2515,-84.4803,30-01-2020,43860,0,0,0
34.2515,-84.4803,31-01-2020,43861,0,0,0
34.2515,-84.4803,01-02-2020,43862,0,0,0
34.2515,-84.4803,02-02-2020,43863,0,0,0
34.2515,-84.4803,03-02-2020,43864,0,0,0
34.2515,-84.4803,04-02-2020,43865,0,0,0
34.2515,-84.4803,05-02-2020,43866,0,0,0
34.2515,-84.4803,06-02-2020,43867,0,0,0
34.2515,-84.4803,07-02-2020,43868,0,0,0
34.2515,-84.4803,08-02-2020,43869,0,0,0
34.2515,-84.4803,09-02-2020,43870,0,0,0
34.2515,-84.4803,10-02-2020,43871,0,0,0
34.2515,-84.4803,11-02-2020,43872,0,0,0
34.2515,-84.4803,12-02-2020,43873,0,0,0
34.2515,-84.4803,13-02-2020,43874,0,0,0
34.2515,-84.4803,14-02-2020,43875,0,0,0
34.2515,-84.4803,15-02-2020,43876,0,0,0
34.2515,-84.4803,16-02-2020,43877,0,0,0
34.2515,-84.4803,17-02-2020,43878,0,0,0
34.2515,-84.4803,18-02-2020,43879,0,0,0
34.2515,-84.4803,19-02-2020,43880,0,0,0
34.2515,-84.4803,20-02-2020,43881,0,0,0
34.2515,-84.4803,21-02-2020,43882,0,0,0
34.2515,-84.4803,22-02-2020,43883,0,0,0
34.2515,-84.4803,23-02-2020,43884,0,0,0
34.2515,-84.4803,24-02-2020,43885,0,0,0
34.2515,-84.4803,25-02-2020,43886,0,0,0
34.2515,-84.4803,26-02-2020,43887,0,0,0
34.2515,-84.4803,27-02-2020,43888,0,0,0
34.2515,-84.4803,28-02-2020,43889,0,0,0
34.2515,-84.4803,29-02-2020,43890,0,0,0
34.2515,-84.4803,01-03-2020,43891,0,0,0
34.2515,-84.4803,02-03-2020,43892,0,0,0
34.2515,-84.4803,03-03-2020,43893,0,0,0
34.2515,-84.4803,04-03-2020,43894,0,0,0
34.2515,-84.4803,05-03-2020,43895,0,0,0
34.2515,-84.4803,06-03-2020,43896,0,0,0
34.2515,-84.4803,07-03-2020,43897,0,0,0
34.2515,-84.4803,08-03-2020,43898,0,0,0
34.2515,-84.4803,09-03-2020,43899,1,0,0
34.2515,-84.4803,10-03-2020,43900,0,0,0
34.2515,-84.4803,11-03-2020,43901,0,0,0
34.2515,-84.4803,12-03-2020,43902,0,0,0
34.2515,-84.4803,13-03-2020,43903,0,0,0
34.2515,-84.4803,14-03-2020,43904,0,0,0
34.2515,-84.4803,15-03-2020,43905,0,0,0
34.2515,-84.4803,16-03-2020,43906,0,0,0
34.2515,-84.4803,17-03-2020,43907,0,0,0
34.2515,-84.4803,18-03-2020,43908,0,0,0
34.2515,-84.4803,19-03-2020,43909,0,0,0
33.1795,-96.493,22-01-2020,43852,0,0,0
33.1795,-96.493,23-01-2020,43853,0,0,0
33.1795,-96.493,24-01-2020,43854,0,0,0
33.1795,-96.493,25-01-2020,43855,0,0,0
33.1795,-96.493,26-01-2020,43856,0,0,0
33.1795,-96.493,27-01-2020,43857,0,0,0
33.1795,-96.493,28-01-2020,43858,0,0,0
33.1795,-96.493,29-01-2020,43859,0,0,0
33.1795,-96.493,30-01-2020,43860,0,0,0
33.1795,-96.493,31-01-2020,43861,0,0,0
33.1795,-96.493,01-02-2020,43862,0,0,0
33.1795,-96.493,02-02-2020,43863,0,0,0
33.1795,-96.493,03-02-2020,43864,0,0,0
33.1795,-96.493,04-02-2020,43865,0,0,0
33.1795,-96.493,05-02-2020,43866,0,0,0
33.1795,-96.493,06-02-2020,43867,0,0,0
33.1795,-96.493,07-02-2020,43868,0,0,0
33.1795,-96.493,08-02-2020,43869,0,0,0
33.1795,-96.493,09-02-2020,43870,0,0,0
33.1795,-96.493,10-02-2020,43871,0,0,0
33.1795,-96.493,11-02-2020,43872,0,0,0
33.1795,-96.493,12-02-2020,43873,0,0,0
33.1795,-96.493,13-02-2020,43874,0,0,0
33.1795,-96.493,14-02-2020,43875,0,0,0
33.1795,-96.493,15-02-2020,43876,0,0,0
33.1795,-96.493,16-02-2020,43877,0,0,0
33.1795,-96.493,17-02-2020,43878,0,0,0
33.1795,-96.493,18-02-2020,43879,0,0,0
33.1795,-96.493,19-02-2020,43880,0,0,0
33.1795,-96.493,20-02-2020,43881,0,0,0
33.1795,-96.493,21-02-2020,43882,0,0,0
33.1795,-96.493,22-02-2020,43883,0,0,0
33.1795,-96.493,23-02-2020,43884,0,0,0
33.1795,-96.493,24-02-2020,43885,0,0,0
33.1795,-96.493,25-02-2020,43886,0,0,0
33.1795,-96.493,26-02-2020,43887,0,0,0
33.1795,-96.493,27-02-2020,43888,0,0,0
33.1795,-96.493,28-02-2020,43889,0,0,0
33.1795,-96.493,29-02-2020,43890,0,0,0
33.1795,-96.493,01-03-2020,43891,0,0,0
33.1795,-96.493,02-03-2020,43892,0,0,0
33.1795,-96.493,03-03-2020,43893,0,0,0
33.1795,-96.493,04-03-2020,43894,0,0,0
33.1795,-96.493,05-03-2020,43895,0,0,0
33.1795,-96.493,06-03-2020,43896,0,0,0
33.1795,-96.493,07-03-2020,43897,0,0,0
33.1795,-96.493,08-03-2020,43898,0,0,0
33.1795,-96.493,09-03-2020,43899,1,0,0
33.1795,-96.493,10-03-2020,43900,0,0,0
33.1795,-96.493,11-03-2020,43901,0,0,0
33.1795,-96.493,12-03-2020,43902,0,0,0
33.1795,-96.493,13-03-2020,43903,0,0,0
33.1795,-96.493,14-03-2020,43904,0,0,0
33.1795,-96.493,15-03-2020,43905,0,0,0
33.1795,-96.493,16-03-2020,43906,0,0,0
33.1795,-96.493,17-03-2020,43907,0,0,0
33.1795,-96.493,18-03-2020,43908,0,0,0
33.1795,-96.493,19-03-2020,43909,0,0,0
38.1938,-85.6435,22-01-2020,43852,0,0,0
38.1938,-85.6435,23-01-2020,43853,0,0,0
38.1938,-85.6435,24-01-2020,43854,0,0,0
38.1938,-85.6435,25-01-2020,43855,0,0,0
38.1938,-85.6435,26-01-2020,43856,0,0,0
38.1938,-85.6435,27-01-2020,43857,0,0,0
38.1938,-85.6435,28-01-2020,43858,0,0,0
38.1938,-85.6435,29-01-2020,43859,0,0,0
38.1938,-85.6435,30-01-2020,43860,0,0,0
38.1938,-85.6435,31-01-2020,43861,0,0,0
38.1938,-85.6435,01-02-2020,43862,0,0,0
38.1938,-85.6435,02-02-2020,43863,0,0,0
38.1938,-85.6435,03-02-2020,43864,0,0,0
38.1938,-85.6435,04-02-2020,43865,0,0,0
38.1938,-85.6435,05-02-2020,43866,0,0,0
38.1938,-85.6435,06-02-2020,43867,0,0,0
38.1938,-85.6435,07-02-2020,43868,0,0,0
38.1938,-85.6435,08-02-2020,43869,0,0,0
38.1938,-85.6435,09-02-2020,43870,0,0,0
38.1938,-85.6435,10-02-2020,43871,0,0,0
38.1938,-85.6435,11-02-2020,43872,0,0,0
38.1938,-85.6435,12-02-2020,43873,0,0,0
38.1938,-85.6435,13-02-2020,43874,0,0,0
38.1938,-85.6435,14-02-2020,43875,0,0,0
38.1938,-85.6435,15-02-2020,43876,0,0,0
38.1938,-85.6435,16-02-2020,43877,0,0,0
38.1938,-85.6435,17-02-2020,43878,0,0,0
38.1938,-85.6435,18-02-2020,43879,0,0,0
38.1938,-85.6435,19-02-2020,43880,0,0,0
38.1938,-85.6435,20-02-2020,43881,0,0,0
38.1938,-85.6435,21-02-2020,43882,0,0,0
38.1938,-85.6435,22-02-2020,43883,0,0,0
38.1938,-85.6435,23-02-2020,43884,0,0,0
38.1938,-85.6435,24-02-2020,43885,0,0,0
38.1938,-85.6435,25-02-2020,43886,0,0,0
38.1938,-85.6435,26-02-2020,43887,0,0,0
38.1938,-85.6435,27-02-2020,43888,0,0,0
38.1938,-85.6435,28-02-2020,43889,0,0,0
38.1938,-85.6435,29-02-2020,43890,0,0,0
38.1938,-85.6435,01-03-2020,43891,0,0,0
38.1938,-85.6435,02-03-2020,43892,0,0,0
38.1938,-85.6435,03-03-2020,43893,0,0,0
38.1938,-85.6435,04-03-2020,43894,0,0,0
38.1938,-85.6435,05-03-2020,43895,0,0,0
38.1938,-85.6435,06-03-2020,43896,0,0,0
38.1938,-85.6435,07-03-2020,43897,0,0,0
38.1938,-85.6435,08-03-2020,43898,0,0,0
38.1938,-85.6435,09-03-2020,43899,1,0,0
38.1938,-85.6435,10-03-2020,43900,0,0,0
38.1938,-85.6435,11-03-2020,43901,0,0,0
38.1938,-85.6435,12-03-2020,43902,0,0,0
38.1938,-85.6435,13-03-2020,43903,0,0,0
38.1938,-85.6435,14-03-2020,43904,0,0,0
38.1938,-85.6435,15-03-2020,43905,0,0,0
38.1938,-85.6435,16-03-2020,43906,0,0,0
38.1938,-85.6435,17-03-2020,43907,0,0,0
38.1938,-85.6435,18-03-2020,43908,0,0,0
38.1938,-85.6435,19-03-2020,43909,0,0,0
29.6499,-90.1121,22-01-2020,43852,0,0,0
29.6499,-90.1121,23-01-2020,43853,0,0,0
29.6499,-90.1121,24-01-2020,43854,0,0,0
29.6499,-90.1121,25-01-2020,43855,0,0,0
29.6499,-90.1121,26-01-2020,43856,0,0,0
29.6499,-90.1121,27-01-2020,43857,0,0,0
29.6499,-90.1121,28-01-2020,43858,0,0,0
29.6499,-90.1121,29-01-2020,43859,0,0,0
29.6499,-90.1121,30-01-2020,43860,0,0,0
29.6499,-90.1121,31-01-2020,43861,0,0,0
29.6499,-90.1121,01-02-2020,43862,0,0,0
29.6499,-90.1121,02-02-2020,43863,0,0,0
29.6499,-90.1121,03-02-2020,43864,0,0,0
29.6499,-90.1121,04-02-2020,43865,0,0,0
29.6499,-90.1121,05-02-2020,43866,0,0,0
29.6499,-90.1121,06-02-2020,43867,0,0,0
29.6499,-90.1121,07-02-2020,43868,0,0,0
29.6499,-90.1121,08-02-2020,43869,0,0,0
29.6499,-90.1121,09-02-2020,43870,0,0,0
29.6499,-90.1121,10-02-2020,43871,0,0,0
29.6499,-90.1121,11-02-2020,43872,0,0,0
29.6499,-90.1121,12-02-2020,43873,0,0,0
29.6499,-90.1121,13-02-2020,43874,0,0,0
29.6499,-90.1121,14-02-2020,43875,0,0,0
29.6499,-90.1121,15-02-2020,43876,0,0,0
29.6499,-90.1121,16-02-2020,43877,0,0,0
29.6499,-90.1121,17-02-2020,43878,0,0,0
29.6499,-90.1121,18-02-2020,43879,0,0,0
29.6499,-90.1121,19-02-2020,43880,0,0,0
29.6499,-90.1121,20-02-2020,43881,0,0,0
29.6499,-90.1121,21-02-2020,43882,0,0,0
29.6499,-90.1121,22-02-2020,43883,0,0,0
29.6499,-90.1121,23-02-2020,43884,0,0,0
29.6499,-90.1121,24-02-2020,43885,0,0,0
29.6499,-90.1121,25-02-2020,43886,0,0,0
29.6499,-90.1121,26-02-2020,43887,0,0,0
29.6499,-90.1121,27-02-2020,43888,0,0,0
29.6499,-90.1121,28-02-2020,43889,0,0,0
29.6499,-90.1121,29-02-2020,43890,0,0,0
29.6499,-90.1121,01-03-2020,43891,0,0,0
29.6499,-90.1121,02-03-2020,43892,0,0,0
29.6499,-90.1121,03-03-2020,43893,0,0,0
29.6499,-90.1121,04-03-2020,43894,0,0,0
29.6499,-90.1121,05-03-2020,43895,0,0,0
29.6499,-90.1121,06-03-2020,43896,0,0,0
29.6499,-90.1121,07-03-2020,43897,0,0,0
29.6499,-90.1121,08-03-2020,43898,0,0,0
29.6499,-90.1121,09-03-2020,43899,1,0,0
29.6499,-90.1121,10-03-2020,43900,0,0,0
29.6499,-90.1121,11-03-2020,43901,0,0,0
29.6499,-90.1121,12-03-2020,43902,0,0,0
29.6499,-90.1121,13-03-2020,43903,0,0,0
29.6499,-90.1121,14-03-2020,43904,0,0,0
29.6499,-90.1121,15-03-2020,43905,0,0,0
29.6499,-90.1121,16-03-2020,43906,0,0,0
29.6499,-90.1121,17-03-2020,43907,0,0,0
29.6499,-90.1121,18-03-2020,43908,0,0,0
29.6499,-90.1121,19-03-2020,43909,0,0,0
40.7909,-121.8474,22-01-2020,43852,0,0,0
40.7909,-121.8474,23-01-2020,43853,0,0,0
40.7909,-121.8474,24-01-2020,43854,0,0,0
40.7909,-121.8474,25-01-2020,43855,0,0,0
40.7909,-121.8474,26-01-2020,43856,0,0,0
40.7909,-121.8474,27-01-2020,43857,0,0,0
40.7909,-121.8474,28-01-2020,43858,0,0,0
40.7909,-121.8474,29-01-2020,43859,0,0,0
40.7909,-121.8474,30-01-2020,43860,0,0,0
40.7909,-121.8474,31-01-2020,43861,0,0,0
40.7909,-121.8474,01-02-2020,43862,0,0,0
40.7909,-121.8474,02-02-2020,43863,0,0,0
40.7909,-121.8474,03-02-2020,43864,0,0,0
40.7909,-121.8474,04-02-2020,43865,0,0,0
40.7909,-121.8474,05-02-2020,43866,0,0,0
40.7909,-121.8474,06-02-2020,43867,0,0,0
40.7909,-121.8474,07-02-2020,43868,0,0,0
40.7909,-121.8474,08-02-2020,43869,0,0,0
40.7909,-121.8474,09-02-2020,43870,0,0,0
40.7909,-121.8474,10-02-2020,43871,0,0,0
40.7909,-121.8474,11-02-2020,43872,0,0,0
40.7909,-121.8474,12-02-2020,43873,0,0,0
40.7909,-121.8474,13-02-2020,43874,0,0,0
40.7909,-121.8474,14-02-2020,43875,0,0,0
40.7909,-121.8474,15-02-2020,43876,0,0,0
40.7909,-121.8474,16-02-2020,43877,0,0,0
40.7909,-121.8474,17-02-2020,43878,0,0,0
40.7909,-121.8474,18-02-2020,43879,0,0,0
40.7909,-121.8474,19-02-2020,43880,0,0,0
40.7909,-121.8474,20-02-2020,43881,0,0,0
40.7909,-121.8474,21-02-2020,43882,0,0,0
40.7909,-121.8474,22-02-2020,43883,0,0,0
40.7909,-121.8474,23-02-2020,43884,0,0,0
40.7909,-121.8474,24-02-2020,43885,0,0,0
40.7909,-121.8474,25-02-2020,43886,0,0,0
40.7909,-121.8474,26-02-2020,43887,0,0,0
40.7909,-121.8474,27-02-2020,43888,0,0,0
